ClassName,ID,a,b,c,d,f,g,h,i,j,k
PCA25715,R6.4.0(6),PCA25715,R6.4.0(6),PCA25715,R6.4.0(6),PCA25715,R6.4.0(6),PCA25715,R6.4.0(6),PCA25715,R6.4.0(6)
PCA25715,R6.1.0(1),PCA25715,R6.1.0(1),PCA25715,R6.1.0(1),PCA25715,R6.1.0(1),PCA25715,R6.1.0(1),PCA25715,R6.1.0(1)
PCA25720,R5.9.0(1),PCA25720,R5.9.0(1),PCA25720,R5.9.0(1),PCA25720,R5.9.0(1),PCA25720,R5.9.0(1),PCA25720,R5.9.0(1)
PCA25722,R6.3.0(8),PCA25722,R6.3.0(8),PCA25722,R6.3.0(8),PCA25722,R6.3.0(8),PCA25722,R6.3.0(8),PCA25722,R6.3.0(8)
PCA25722,R6.3.0(1),PCA25722,R6.3.0(1),PCA25722,R6.3.0(1),PCA25722,R6.3.0(1),PCA25722,R6.3.0(1),PCA25722,R6.3.0(1)
PCA25722,R4.1.0(1),PCA25722,R4.1.0(1),PCA25722,R4.1.0(1),PCA25722,R4.1.0(1),PCA25722,R4.1.0(1),PCA25722,R4.1.0(1)
PCA25723,R6.4.0(7),PCA25723,R6.4.0(7),PCA25723,R6.4.0(7),PCA25723,R6.4.0(7),PCA25723,R6.4.0(7),PCA25723,R6.4.0(7)
PCA25723,R6.3.0(1),PCA25723,R6.3.0(1),PCA25723,R6.3.0(1),PCA25723,R6.3.0(1),PCA25723,R6.3.0(1),PCA25723,R6.3.0(1)
PCA25723,R5.5.0(1),PCA25723,R5.5.0(1),PCA25723,R5.5.0(1),PCA25723,R5.5.0(1),PCA25723,R5.5.0(1),PCA25723,R5.5.0(1)
PCA25725,R5.9.0(1),PCA25725,R5.9.0(1),PCA25725,R5.9.0(1),PCA25725,R5.9.0(1),PCA25725,R5.9.0(1),PCA25725,R5.9.0(1)
PCA25725,R4.1.0(2),PCA25725,R4.1.0(2),PCA25725,R4.1.0(2),PCA25725,R4.1.0(2),PCA25725,R4.1.0(2),PCA25725,R4.1.0(2)
PCA25725,R6.1.0(1),PCA25725,R6.1.0(1),PCA25725,R6.1.0(1),PCA25725,R6.1.0(1),PCA25725,R6.1.0(1),PCA25725,R6.1.0(1)
PCA25726,R6.1.0(1),PCA25726,R6.1.0(1),PCA25726,R6.1.0(1),PCA25726,R6.1.0(1),PCA25726,R6.1.0(1),PCA25726,R6.1.0(1)
PCA25727,R6.5.0(1),PCA25727,R6.5.0(1),PCA25727,R6.5.0(1),PCA25727,R6.5.0(1),PCA25727,R6.5.0(1),PCA25727,R6.5.0(1)
PCA25732,R6.4.0(1),PCA25732,R6.4.0(1),PCA25732,R6.4.0(1),PCA25732,R6.4.0(1),PCA25732,R6.4.0(1),PCA25732,R6.4.0(1)
PCA25735,R5.8.0(9),PCA25735,R5.8.0(9),PCA25735,R5.8.0(9),PCA25735,R5.8.0(9),PCA25735,R5.8.0(9),PCA25735,R5.8.0(9)
PCA25735,R6.3.0(8),PCA25735,R6.3.0(8),PCA25735,R6.3.0(8),PCA25735,R6.3.0(8),PCA25735,R6.3.0(8),PCA25735,R6.3.0(8)
PCA25735,R7.1.0(3),PCA25735,R7.1.0(3),PCA25735,R7.1.0(3),PCA25735,R7.1.0(3),PCA25735,R7.1.0(3),PCA25735,R7.1.0(3)
PCA25741,R5.7.0(5),PCA25741,R5.7.0(5),PCA25741,R5.7.0(5),PCA25741,R5.7.0(5),PCA25741,R5.7.0(5),PCA25741,R5.7.0(5)
PCA25742,R6.2.0(1),PCA25742,R6.2.0(1),PCA25742,R6.2.0(1),PCA25742,R6.2.0(1),PCA25742,R6.2.0(1),PCA25742,R6.2.0(1)
PCA25744,R5.7.0(1),PCA25744,R5.7.0(1),PCA25744,R5.7.0(1),PCA25744,R5.7.0(1),PCA25744,R5.7.0(1),PCA25744,R5.7.0(1)
PCA25744,R5.5.0(1),PCA25744,R5.5.0(1),PCA25744,R5.5.0(1),PCA25744,R5.5.0(1),PCA25744,R5.5.0(1),PCA25744,R5.5.0(1)
PCA25744,R5.9.0(6),PCA25744,R5.9.0(6),PCA25744,R5.9.0(6),PCA25744,R5.9.0(6),PCA25744,R5.9.0(6),PCA25744,R5.9.0(6)
PCA25747,R4.1.0(2),PCA25747,R4.1.0(2),PCA25747,R4.1.0(2),PCA25747,R4.1.0(2),PCA25747,R4.1.0(2),PCA25747,R4.1.0(2)
PCA25747,R5.6.0(1),PCA25747,R5.6.0(1),PCA25747,R5.6.0(1),PCA25747,R5.6.0(1),PCA25747,R5.6.0(1),PCA25747,R5.6.0(1)
PCA25747,R7.3.0(4),PCA25747,R7.3.0(4),PCA25747,R7.3.0(4),PCA25747,R7.3.0(4),PCA25747,R7.3.0(4),PCA25747,R7.3.0(4)
PCA25749,R5.6.0(1),PCA25749,R5.6.0(1),PCA25749,R5.6.0(1),PCA25749,R5.6.0(1),PCA25749,R5.6.0(1),PCA25749,R5.6.0(1)
PCA25749,R4.1.0(1),PCA25749,R4.1.0(1),PCA25749,R4.1.0(1),PCA25749,R4.1.0(1),PCA25749,R4.1.0(1),PCA25749,R4.1.0(1)
PCA25749,R6.4.0(6),PCA25749,R6.4.0(6),PCA25749,R6.4.0(6),PCA25749,R6.4.0(6),PCA25749,R6.4.0(6),PCA25749,R6.4.0(6)
PCA25753,R5.5.0(1),PCA25753,R5.5.0(1),PCA25753,R5.5.0(1),PCA25753,R5.5.0(1),PCA25753,R5.5.0(1),PCA25753,R5.5.0(1)
PCA25755,R6.1.0(1),PCA25755,R6.1.0(1),PCA25755,R6.1.0(1),PCA25755,R6.1.0(1),PCA25755,R6.1.0(1),PCA25755,R6.1.0(1)
PCA25758,R6.4.0(7),PCA25758,R6.4.0(7),PCA25758,R6.4.0(7),PCA25758,R6.4.0(7),PCA25758,R6.4.0(7),PCA25758,R6.4.0(7)
PCA25759,R5.5.0(9),PCA25759,R5.5.0(9),PCA25759,R5.5.0(9),PCA25759,R5.5.0(9),PCA25759,R5.5.0(9),PCA25759,R5.5.0(9)
PCA25759,R5.6.0(1),PCA25759,R5.6.0(1),PCA25759,R5.6.0(1),PCA25759,R5.6.0(1),PCA25759,R5.6.0(1),PCA25759,R5.6.0(1)
PCA25759,R5.6.0(8),PCA25759,R5.6.0(8),PCA25759,R5.6.0(8),PCA25759,R5.6.0(8),PCA25759,R5.6.0(8),PCA25759,R5.6.0(8)
PCA25760,R6.4.0(6),PCA25760,R6.4.0(6),PCA25760,R6.4.0(6),PCA25760,R6.4.0(6),PCA25760,R6.4.0(6),PCA25760,R6.4.0(6)
PCA25762,R6.4.0(7),PCA25762,R6.4.0(7),PCA25762,R6.4.0(7),PCA25762,R6.4.0(7),PCA25762,R6.4.0(7),PCA25762,R6.4.0(7)
PCA25762,R5.9.0(1),PCA25762,R5.9.0(1),PCA25762,R5.9.0(1),PCA25762,R5.9.0(1),PCA25762,R5.9.0(1),PCA25762,R5.9.0(1)
PCA25762,R5.7.0(5),PCA25762,R5.7.0(5),PCA25762,R5.7.0(5),PCA25762,R5.7.0(5),PCA25762,R5.7.0(5),PCA25762,R5.7.0(5)
PCA25763,R5.8.0(9),PCA25763,R5.8.0(9),PCA25763,R5.8.0(9),PCA25763,R5.8.0(9),PCA25763,R5.8.0(9),PCA25763,R5.8.0(9)
PCA25764,R6.2.0(1),PCA25764,R6.2.0(1),PCA25764,R6.2.0(1),PCA25764,R6.2.0(1),PCA25764,R6.2.0(1),PCA25764,R6.2.0(1)
PCA25764,R4.1.0(1),PCA25764,R4.1.0(1),PCA25764,R4.1.0(1),PCA25764,R4.1.0(1),PCA25764,R4.1.0(1),PCA25764,R4.1.0(1)
PCA25764,R5.1.0(1),PCA25764,R5.1.0(1),PCA25764,R5.1.0(1),PCA25764,R5.1.0(1),PCA25764,R5.1.0(1),PCA25764,R5.1.0(1)
PCA25765,R7.3.0(4),PCA25765,R7.3.0(4),PCA25765,R7.3.0(4),PCA25765,R7.3.0(4),PCA25765,R7.3.0(4),PCA25765,R7.3.0(4)
PCA25766,R5.6.0(1),PCA25766,R5.6.0(1),PCA25766,R5.6.0(1),PCA25766,R5.6.0(1),PCA25766,R5.6.0(1),PCA25766,R5.6.0(1)
PCA25766,R5.9.0(1),PCA25766,R5.9.0(1),PCA25766,R5.9.0(1),PCA25766,R5.9.0(1),PCA25766,R5.9.0(1),PCA25766,R5.9.0(1)
PCA25766,R5.6.0(1),PCA25766,R5.6.0(1),PCA25766,R5.6.0(1),PCA25766,R5.6.0(1),PCA25766,R5.6.0(1),PCA25766,R5.6.0(1)
PCA25767,R5.8.0(9),PCA25767,R5.8.0(9),PCA25767,R5.8.0(9),PCA25767,R5.8.0(9),PCA25767,R5.8.0(9),PCA25767,R5.8.0(9)
PCA25767,R5.8.0(9),PCA25767,R5.8.0(9),PCA25767,R5.8.0(9),PCA25767,R5.8.0(9),PCA25767,R5.8.0(9),PCA25767,R5.8.0(9)
PCA25767,R6.4.0(7),PCA25767,R6.4.0(7),PCA25767,R6.4.0(7),PCA25767,R6.4.0(7),PCA25767,R6.4.0(7),PCA25767,R6.4.0(7)
PCA25769,R6.4.0(7),PCA25769,R6.4.0(7),PCA25769,R6.4.0(7),PCA25769,R6.4.0(7),PCA25769,R6.4.0(7),PCA25769,R6.4.0(7)
PCA25769,R5.9.0(1),PCA25769,R5.9.0(1),PCA25769,R5.9.0(1),PCA25769,R5.9.0(1),PCA25769,R5.9.0(1),PCA25769,R5.9.0(1)
PCA25769,R5.5.0(9),PCA25769,R5.5.0(9),PCA25769,R5.5.0(9),PCA25769,R5.5.0(9),PCA25769,R5.5.0(9),PCA25769,R5.5.0(9)
PCA25771,R5.9.0(1),PCA25771,R5.9.0(1),PCA25771,R5.9.0(1),PCA25771,R5.9.0(1),PCA25771,R5.9.0(1),PCA25771,R5.9.0(1)
PCA25771,R4.1.0(1),PCA25771,R4.1.0(1),PCA25771,R4.1.0(1),PCA25771,R4.1.0(1),PCA25771,R4.1.0(1),PCA25771,R4.1.0(1)
PCA25771,R5.7.0(1),PCA25771,R5.7.0(1),PCA25771,R5.7.0(1),PCA25771,R5.7.0(1),PCA25771,R5.7.0(1),PCA25771,R5.7.0(1)
PCA25772,R6.3.0(8),PCA25772,R6.3.0(8),PCA25772,R6.3.0(8),PCA25772,R6.3.0(8),PCA25772,R6.3.0(8),PCA25772,R6.3.0(8)
PCA25778,R5.1.0(1),PCA25778,R5.1.0(1),PCA25778,R5.1.0(1),PCA25778,R5.1.0(1),PCA25778,R5.1.0(1),PCA25778,R5.1.0(1)
PCA25782,R6.2.0(8),PCA25782,R6.2.0(8),PCA25782,R6.2.0(8),PCA25782,R6.2.0(8),PCA25782,R6.2.0(8),PCA25782,R6.2.0(8)
PCA25785,R6.1.0(1),PCA25785,R6.1.0(1),PCA25785,R6.1.0(1),PCA25785,R6.1.0(1),PCA25785,R6.1.0(1),PCA25785,R6.1.0(1)
PCA25786,R5.8.0(1),PCA25786,R5.8.0(1),PCA25786,R5.8.0(1),PCA25786,R5.8.0(1),PCA25786,R5.8.0(1),PCA25786,R5.8.0(1)
PCA25786,R5.7.0(1),PCA25786,R5.7.0(1),PCA25786,R5.7.0(1),PCA25786,R5.7.0(1),PCA25786,R5.7.0(1),PCA25786,R5.7.0(1)
PCA25786,R5.7.0(5),PCA25786,R5.7.0(5),PCA25786,R5.7.0(5),PCA25786,R5.7.0(5),PCA25786,R5.7.0(5),PCA25786,R5.7.0(5)
PCA25792,R5.6.0(8),PCA25792,R5.6.0(8),PCA25792,R5.6.0(8),PCA25792,R5.6.0(8),PCA25792,R5.6.0(8),PCA25792,R5.6.0(8)
PCA25794,R6.3.0(8),PCA25794,R6.3.0(8),PCA25794,R6.3.0(8),PCA25794,R6.3.0(8),PCA25794,R6.3.0(8),PCA25794,R6.3.0(8)
PCA25794,R5.1.0(1),PCA25794,R5.1.0(1),PCA25794,R5.1.0(1),PCA25794,R5.1.0(1),PCA25794,R5.1.0(1),PCA25794,R5.1.0(1)
PCA25794,R6.4.0(1),PCA25794,R6.4.0(1),PCA25794,R6.4.0(1),PCA25794,R6.4.0(1),PCA25794,R6.4.0(1),PCA25794,R6.4.0(1)
PCA25796,R5.4.4(3),PCA25796,R5.4.4(3),PCA25796,R5.4.4(3),PCA25796,R5.4.4(3),PCA25796,R5.4.4(3),PCA25796,R5.4.4(3)
PCA25796,R5.5.0(9),PCA25796,R5.5.0(9),PCA25796,R5.5.0(9),PCA25796,R5.5.0(9),PCA25796,R5.5.0(9),PCA25796,R5.5.0(9)
PCA25796,R5.1.0(1),PCA25796,R5.1.0(1),PCA25796,R5.1.0(1),PCA25796,R5.1.0(1),PCA25796,R5.1.0(1),PCA25796,R5.1.0(1)
PCA25797,R5.4.4(3),PCA25797,R5.4.4(3),PCA25797,R5.4.4(3),PCA25797,R5.4.4(3),PCA25797,R5.4.4(3),PCA25797,R5.4.4(3)
PCA25797,R6.3.0(1),PCA25797,R6.3.0(1),PCA25797,R6.3.0(1),PCA25797,R6.3.0(1),PCA25797,R6.3.0(1),PCA25797,R6.3.0(1)
PCA25797,R5.9.0(1),PCA25797,R5.9.0(1),PCA25797,R5.9.0(1),PCA25797,R5.9.0(1),PCA25797,R5.9.0(1),PCA25797,R5.9.0(1)
PCA25798,R5.1.0(1),PCA25798,R5.1.0(1),PCA25798,R5.1.0(1),PCA25798,R5.1.0(1),PCA25798,R5.1.0(1),PCA25798,R5.1.0(1)
PCA25799,R7.3.0(4),PCA25799,R7.3.0(4),PCA25799,R7.3.0(4),PCA25799,R7.3.0(4),PCA25799,R7.3.0(4),PCA25799,R7.3.0(4)
PCA25803,R5.7.0(5),PCA25803,R5.7.0(5),PCA25803,R5.7.0(5),PCA25803,R5.7.0(5),PCA25803,R5.7.0(5),PCA25803,R5.7.0(5)
PCA25803,R5.8.0(9),PCA25803,R5.8.0(9),PCA25803,R5.8.0(9),PCA25803,R5.8.0(9),PCA25803,R5.8.0(9),PCA25803,R5.8.0(9)
PCA25803,R6.4.0(1),PCA25803,R6.4.0(1),PCA25803,R6.4.0(1),PCA25803,R6.4.0(1),PCA25803,R6.4.0(1),PCA25803,R6.4.0(1)
PCA25806,R7.3.0(4),PCA25806,R7.3.0(4),PCA25806,R7.3.0(4),PCA25806,R7.3.0(4),PCA25806,R7.3.0(4),PCA25806,R7.3.0(4)
PCA25808,R6.1.0(1),PCA25808,R6.1.0(1),PCA25808,R6.1.0(1),PCA25808,R6.1.0(1),PCA25808,R6.1.0(1),PCA25808,R6.1.0(1)
PCA25808,R5.5.0(9),PCA25808,R5.5.0(9),PCA25808,R5.5.0(9),PCA25808,R5.5.0(9),PCA25808,R5.5.0(9),PCA25808,R5.5.0(9)
PCA25808,R6.5.0(1),PCA25808,R6.5.0(1),PCA25808,R6.5.0(1),PCA25808,R6.5.0(1),PCA25808,R6.5.0(1),PCA25808,R6.5.0(1)
PCA25809,R5.6.0(1),PCA25809,R5.6.0(1),PCA25809,R5.6.0(1),PCA25809,R5.6.0(1),PCA25809,R5.6.0(1),PCA25809,R5.6.0(1)
PCA25812,R6.2.0(1),PCA25812,R6.2.0(1),PCA25812,R6.2.0(1),PCA25812,R6.2.0(1),PCA25812,R6.2.0(1),PCA25812,R6.2.0(1)
PCA25812,R7.3.0(4),PCA25812,R7.3.0(4),PCA25812,R7.3.0(4),PCA25812,R7.3.0(4),PCA25812,R7.3.0(4),PCA25812,R7.3.0(4)
PCA25812,R6.4.0(7),PCA25812,R6.4.0(7),PCA25812,R6.4.0(7),PCA25812,R6.4.0(7),PCA25812,R6.4.0(7),PCA25812,R6.4.0(7)
PCA25814,R4.1.0(1),PCA25814,R4.1.0(1),PCA25814,R4.1.0(1),PCA25814,R4.1.0(1),PCA25814,R4.1.0(1),PCA25814,R4.1.0(1)
PCA25817,R5.5.0(1),PCA25817,R5.5.0(1),PCA25817,R5.5.0(1),PCA25817,R5.5.0(1),PCA25817,R5.5.0(1),PCA25817,R5.5.0(1)
PCA25822,R5.8.0(9),PCA25822,R5.8.0(9),PCA25822,R5.8.0(9),PCA25822,R5.8.0(9),PCA25822,R5.8.0(9),PCA25822,R5.8.0(9)
PCA25824,R5.1.0(1),PCA25824,R5.1.0(1),PCA25824,R5.1.0(1),PCA25824,R5.1.0(1),PCA25824,R5.1.0(1),PCA25824,R5.1.0(1)
PCA25824,R5.7.0(1),PCA25824,R5.7.0(1),PCA25824,R5.7.0(1),PCA25824,R5.7.0(1),PCA25824,R5.7.0(1),PCA25824,R5.7.0(1)
PCA25824,R4.1.0(1),PCA25824,R4.1.0(1),PCA25824,R4.1.0(1),PCA25824,R4.1.0(1),PCA25824,R4.1.0(1),PCA25824,R4.1.0(1)
PCA25826,R6.4.0(7),PCA25826,R6.4.0(7),PCA25826,R6.4.0(7),PCA25826,R6.4.0(7),PCA25826,R6.4.0(7),PCA25826,R6.4.0(7)
PCA25826,R4.1.0(2),PCA25826,R4.1.0(2),PCA25826,R4.1.0(2),PCA25826,R4.1.0(2),PCA25826,R4.1.0(2),PCA25826,R4.1.0(2)
PCA25826,R5.6.0(1),PCA25826,R5.6.0(1),PCA25826,R5.6.0(1),PCA25826,R5.6.0(1),PCA25826,R5.6.0(1),PCA25826,R5.6.0(1)
PCA25828,R6.4.0(1),PCA25828,R6.4.0(1),PCA25828,R6.4.0(1),PCA25828,R6.4.0(1),PCA25828,R6.4.0(1),PCA25828,R6.4.0(1)
PCA25828,R4.1.0(2),PCA25828,R4.1.0(2),PCA25828,R4.1.0(2),PCA25828,R4.1.0(2),PCA25828,R4.1.0(2),PCA25828,R4.1.0(2)
PCA25828,R5.9.0(1),PCA25828,R5.9.0(1),PCA25828,R5.9.0(1),PCA25828,R5.9.0(1),PCA25828,R5.9.0(1),PCA25828,R5.9.0(1)
PCA25831,R6.1.0(1),PCA25831,R6.1.0(1),PCA25831,R6.1.0(1),PCA25831,R6.1.0(1),PCA25831,R6.1.0(1),PCA25831,R6.1.0(1)
PCA25831,R5.9.0(6),PCA25831,R5.9.0(6),PCA25831,R5.9.0(6),PCA25831,R5.9.0(6),PCA25831,R5.9.0(6),PCA25831,R5.9.0(6)
PCA25831,R5.4.4(3),PCA25831,R5.4.4(3),PCA25831,R5.4.4(3),PCA25831,R5.4.4(3),PCA25831,R5.4.4(3),PCA25831,R5.4.4(3)
PCA25835,R5.6.0(1),PCA25835,R5.6.0(1),PCA25835,R5.6.0(1),PCA25835,R5.6.0(1),PCA25835,R5.6.0(1),PCA25835,R5.6.0(1)
PCA25835,R5.6.0(1),PCA25835,R5.6.0(1),PCA25835,R5.6.0(1),PCA25835,R5.6.0(1),PCA25835,R5.6.0(1),PCA25835,R5.6.0(1)
PCA25835,R6.1.0(1),PCA25835,R6.1.0(1),PCA25835,R6.1.0(1),PCA25835,R6.1.0(1),PCA25835,R6.1.0(1),PCA25835,R6.1.0(1)
PCA25843,R6.3.0(9),PCA25843,R6.3.0(9),PCA25843,R6.3.0(9),PCA25843,R6.3.0(9),PCA25843,R6.3.0(9),PCA25843,R6.3.0(9)
PCA25844,R6.4.0(7),PCA25844,R6.4.0(7),PCA25844,R6.4.0(7),PCA25844,R6.4.0(7),PCA25844,R6.4.0(7),PCA25844,R6.4.0(7)
PCA25846,R5.1.0(1),PCA25846,R5.1.0(1),PCA25846,R5.1.0(1),PCA25846,R5.1.0(1),PCA25846,R5.1.0(1),PCA25846,R5.1.0(1)
PCA25850,R7.1.0(3),PCA25850,R7.1.0(3),PCA25850,R7.1.0(3),PCA25850,R7.1.0(3),PCA25850,R7.1.0(3),PCA25850,R7.1.0(3)
PCA25850,R5.5.0(1),PCA25850,R5.5.0(1),PCA25850,R5.5.0(1),PCA25850,R5.5.0(1),PCA25850,R5.5.0(1),PCA25850,R5.5.0(1)
PCA25850,R6.4.0(1),PCA25850,R6.4.0(1),PCA25850,R6.4.0(1),PCA25850,R6.4.0(1),PCA25850,R6.4.0(1),PCA25850,R6.4.0(1)
PCA25853,R5.1.0(1),PCA25853,R5.1.0(1),PCA25853,R5.1.0(1),PCA25853,R5.1.0(1),PCA25853,R5.1.0(1),PCA25853,R5.1.0(1)
PCA25857,R5.9.0(1),PCA25857,R5.9.0(1),PCA25857,R5.9.0(1),PCA25857,R5.9.0(1),PCA25857,R5.9.0(1),PCA25857,R5.9.0(1)
PCA25857,R5.6.0(1),PCA25857,R5.6.0(1),PCA25857,R5.6.0(1),PCA25857,R5.6.0(1),PCA25857,R5.6.0(1),PCA25857,R5.6.0(1)
PCA25857,R5.5.0(9),PCA25857,R5.5.0(9),PCA25857,R5.5.0(9),PCA25857,R5.5.0(9),PCA25857,R5.5.0(9),PCA25857,R5.5.0(9)
PCA25859,R6.3.0(1),PCA25859,R6.3.0(1),PCA25859,R6.3.0(1),PCA25859,R6.3.0(1),PCA25859,R6.3.0(1),PCA25859,R6.3.0(1)
PCA25862,R7.1.0(3),PCA25862,R7.1.0(3),PCA25862,R7.1.0(3),PCA25862,R7.1.0(3),PCA25862,R7.1.0(3),PCA25862,R7.1.0(3)
PCA25862,R5.7.0(5),PCA25862,R5.7.0(5),PCA25862,R5.7.0(5),PCA25862,R5.7.0(5),PCA25862,R5.7.0(5),PCA25862,R5.7.0(5)
PCA25862,R7.3.0(4),PCA25862,R7.3.0(4),PCA25862,R7.3.0(4),PCA25862,R7.3.0(4),PCA25862,R7.3.0(4),PCA25862,R7.3.0(4)
PCA25866,R7.3.0(4),PCA25866,R7.3.0(4),PCA25866,R7.3.0(4),PCA25866,R7.3.0(4),PCA25866,R7.3.0(4),PCA25866,R7.3.0(4)
PCA25866,R5.7.0(1),PCA25866,R5.7.0(1),PCA25866,R5.7.0(1),PCA25866,R5.7.0(1),PCA25866,R5.7.0(1),PCA25866,R5.7.0(1)
PCA25866,R5.6.0(1),PCA25866,R5.6.0(1),PCA25866,R5.6.0(1),PCA25866,R5.6.0(1),PCA25866,R5.6.0(1),PCA25866,R5.6.0(1)
PCA25874,R6.4.0(6),PCA25874,R6.4.0(6),PCA25874,R6.4.0(6),PCA25874,R6.4.0(6),PCA25874,R6.4.0(6),PCA25874,R6.4.0(6)
PCA25874,R6.4.0(1),PCA25874,R6.4.0(1),PCA25874,R6.4.0(1),PCA25874,R6.4.0(1),PCA25874,R6.4.0(1),PCA25874,R6.4.0(1)
PCA25874,R6.4.0(7),PCA25874,R6.4.0(7),PCA25874,R6.4.0(7),PCA25874,R6.4.0(7),PCA25874,R6.4.0(7),PCA25874,R6.4.0(7)
PCA25875,R5.5.0(1),PCA25875,R5.5.0(1),PCA25875,R5.5.0(1),PCA25875,R5.5.0(1),PCA25875,R5.5.0(1),PCA25875,R5.5.0(1)
PCA25875,R6.1.0(1),PCA25875,R6.1.0(1),PCA25875,R6.1.0(1),PCA25875,R6.1.0(1),PCA25875,R6.1.0(1),PCA25875,R6.1.0(1)
PCA25875,R6.4.0(7),PCA25875,R6.4.0(7),PCA25875,R6.4.0(7),PCA25875,R6.4.0(7),PCA25875,R6.4.0(7),PCA25875,R6.4.0(7)
PCA25877,R6.4.0(6),PCA25877,R6.4.0(6),PCA25877,R6.4.0(6),PCA25877,R6.4.0(6),PCA25877,R6.4.0(6),PCA25877,R6.4.0(6)
PCA25877,R5.6.0(1),PCA25877,R5.6.0(1),PCA25877,R5.6.0(1),PCA25877,R5.6.0(1),PCA25877,R5.6.0(1),PCA25877,R5.6.0(1)
PCA25877,R4.1.0(2),PCA25877,R4.1.0(2),PCA25877,R4.1.0(2),PCA25877,R4.1.0(2),PCA25877,R4.1.0(2),PCA25877,R4.1.0(2)
PCA25878,R5.1.0(1),PCA25878,R5.1.0(1),PCA25878,R5.1.0(1),PCA25878,R5.1.0(1),PCA25878,R5.1.0(1),PCA25878,R5.1.0(1)
PCA25883,R6.2.0(1),PCA25883,R6.2.0(1),PCA25883,R6.2.0(1),PCA25883,R6.2.0(1),PCA25883,R6.2.0(1),PCA25883,R6.2.0(1)
PCA25883,R5.5.0(1),PCA25883,R5.5.0(1),PCA25883,R5.5.0(1),PCA25883,R5.5.0(1),PCA25883,R5.5.0(1),PCA25883,R5.5.0(1)
PCA25883,R6.3.0(8),PCA25883,R6.3.0(8),PCA25883,R6.3.0(8),PCA25883,R6.3.0(8),PCA25883,R6.3.0(8),PCA25883,R6.3.0(8)
PCA25886,R5.9.0(6),PCA25886,R5.9.0(6),PCA25886,R5.9.0(6),PCA25886,R5.9.0(6),PCA25886,R5.9.0(6),PCA25886,R5.9.0(6)
PCA25890,R5.4.4(3),PCA25890,R5.4.4(3),PCA25890,R5.4.4(3),PCA25890,R5.4.4(3),PCA25890,R5.4.4(3),PCA25890,R5.4.4(3)
PCA25890,R6.4.0(7),PCA25890,R6.4.0(7),PCA25890,R6.4.0(7),PCA25890,R6.4.0(7),PCA25890,R6.4.0(7),PCA25890,R6.4.0(7)
PCA25890,R6.1.0(1),PCA25890,R6.1.0(1),PCA25890,R6.1.0(1),PCA25890,R6.1.0(1),PCA25890,R6.1.0(1),PCA25890,R6.1.0(1)
PCA25891,R5.8.0(1),PCA25891,R5.8.0(1),PCA25891,R5.8.0(1),PCA25891,R5.8.0(1),PCA25891,R5.8.0(1),PCA25891,R5.8.0(1)
PCA25891,R5.8.0(9),PCA25891,R5.8.0(9),PCA25891,R5.8.0(9),PCA25891,R5.8.0(9),PCA25891,R5.8.0(9),PCA25891,R5.8.0(9)
PCA25891,R6.2.0(1),PCA25891,R6.2.0(1),PCA25891,R6.2.0(1),PCA25891,R6.2.0(1),PCA25891,R6.2.0(1),PCA25891,R6.2.0(1)
PCA25894,R5.4.4(3),PCA25894,R5.4.4(3),PCA25894,R5.4.4(3),PCA25894,R5.4.4(3),PCA25894,R5.4.4(3),PCA25894,R5.4.4(3)
PCA25894,R6.4.0(6),PCA25894,R6.4.0(6),PCA25894,R6.4.0(6),PCA25894,R6.4.0(6),PCA25894,R6.4.0(6),PCA25894,R6.4.0(6)
PCA25894,R5.6.0(8),PCA25894,R5.6.0(8),PCA25894,R5.6.0(8),PCA25894,R5.6.0(8),PCA25894,R5.6.0(8),PCA25894,R5.6.0(8)
PCA25895,R6.4.0(1),PCA25895,R6.4.0(1),PCA25895,R6.4.0(1),PCA25895,R6.4.0(1),PCA25895,R6.4.0(1),PCA25895,R6.4.0(1)
PCA25895,R4.1.0(1),PCA25895,R4.1.0(1),PCA25895,R4.1.0(1),PCA25895,R4.1.0(1),PCA25895,R4.1.0(1),PCA25895,R4.1.0(1)
PCA25895,R6.2.0(8),PCA25895,R6.2.0(8),PCA25895,R6.2.0(8),PCA25895,R6.2.0(8),PCA25895,R6.2.0(8),PCA25895,R6.2.0(8)
PCA25896,R5.7.0(5),PCA25896,R5.7.0(5),PCA25896,R5.7.0(5),PCA25896,R5.7.0(5),PCA25896,R5.7.0(5),PCA25896,R5.7.0(5)
PCA25897,R6.4.0(1),PCA25897,R6.4.0(1),PCA25897,R6.4.0(1),PCA25897,R6.4.0(1),PCA25897,R6.4.0(1),PCA25897,R6.4.0(1)
PCA25897,R6.2.0(8),PCA25897,R6.2.0(8),PCA25897,R6.2.0(8),PCA25897,R6.2.0(8),PCA25897,R6.2.0(8),PCA25897,R6.2.0(8)
PCA25897,R5.5.0(9),PCA25897,R5.5.0(9),PCA25897,R5.5.0(9),PCA25897,R5.5.0(9),PCA25897,R5.5.0(9),PCA25897,R5.5.0(9)
PCA25900,R7.3.0(4),PCA25900,R7.3.0(4),PCA25900,R7.3.0(4),PCA25900,R7.3.0(4),PCA25900,R7.3.0(4),PCA25900,R7.3.0(4)
PCA25900,R7.3.0(4),PCA25900,R7.3.0(4),PCA25900,R7.3.0(4),PCA25900,R7.3.0(4),PCA25900,R7.3.0(4),PCA25900,R7.3.0(4)
