bgrid,pplid
bgrid10256,pplid1711
bgrid10256,pplid2062
bgrid10256,pplid4786
bgrid10257,pplid1311
bgrid10257,pplid1982
bgrid10257,pplid3712
bgrid10257,pplid671
bgrid10258,pplid1762
bgrid10258,pplid380
bgrid10259,pplid2489
bgrid10260,pplid1243
bgrid10260,pplid3208
bgrid10261,pplid3303
bgrid10262,pplid3294
bgrid10262,pplid3447
bgrid10263,pplid1070
bgrid10263,pplid494
bgrid10264,pplid1238
bgrid10264,pplid4306
bgrid10264,pplid4483
bgrid10265,pplid3241
bgrid10265,pplid4431
bgrid10266,pplid530
bgrid10267,pplid1784
bgrid10267,pplid2063
bgrid10268,pplid4688
bgrid10269,pplid1923
bgrid10269,pplid634
bgrid10269,pplid660
bgrid10269,pplid812
bgrid10270,pplid120
bgrid10270,pplid1263
bgrid10270,pplid4070
bgrid10271,pplid2259
bgrid10271,pplid3825
bgrid10272,pplid722
bgrid10273,pplid3180
bgrid10273,pplid622
bgrid10274,pplid4
bgrid10275,pplid2154
bgrid10275,pplid2815
bgrid10275,pplid3424
bgrid10275,pplid3860
bgrid10276,pplid4213
bgrid10277,pplid2252
bgrid10278,pplid213
bgrid10278,pplid3809
bgrid10278,pplid4934
bgrid10279,pplid1166
bgrid10279,pplid1254
bgrid10279,pplid3647
bgrid10280,pplid4035
bgrid10281,pplid3601
bgrid10282,pplid1331
bgrid10282,pplid2829
bgrid10283,pplid2697
bgrid10283,pplid2858
bgrid10284,pplid4771
bgrid10285,pplid1830
bgrid10285,pplid3891
bgrid10286,pplid2013
bgrid10286,pplid2950
bgrid10287,pplid1992
bgrid10287,pplid2083
bgrid10288,pplid309
bgrid10288,pplid957
bgrid10289,pplid4
bgrid10289,pplid645
bgrid10290,pplid402
bgrid10290,pplid591
bgrid10291,pplid2642
bgrid10291,pplid4825
bgrid10291,pplid824
bgrid10292,pplid2807
bgrid10292,pplid4241
bgrid10292,pplid4889
bgrid10293,pplid4893
bgrid10294,pplid324
bgrid10295,pplid520
bgrid10296,pplid2021
bgrid10296,pplid3693
bgrid10296,pplid4151
bgrid10297,pplid1688
bgrid10297,pplid2687
bgrid10297,pplid3470
bgrid10297,pplid3547
bgrid10298,pplid1721
bgrid10298,pplid679
bgrid10299,pplid3050
bgrid10299,pplid4804
bgrid10300,pplid2840
bgrid10300,pplid3269
bgrid10300,pplid72
bgrid10301,pplid1216
bgrid10301,pplid246
bgrid10301,pplid3385
bgrid10301,pplid566
bgrid10302,pplid4997
bgrid10303,pplid3392
bgrid10304,pplid2587
bgrid10305,pplid493
bgrid10306,pplid2222
bgrid10306,pplid4098
bgrid10306,pplid4798
bgrid10307,pplid1646
bgrid10307,pplid645
bgrid10307,pplid98
bgrid10308,pplid3951
bgrid10309,pplid4939
bgrid10310,pplid1135
bgrid10310,pplid3004
bgrid10311,pplid4750
bgrid10312,pplid1889
bgrid10313,pplid4299
bgrid10313,pplid4738
bgrid10314,pplid2914
bgrid10315,pplid1165
bgrid10315,pplid3413
bgrid10315,pplid4277
bgrid10316,pplid1926
bgrid10316,pplid3885
bgrid10317,pplid2121
bgrid10317,pplid2586
bgrid10317,pplid3121
bgrid10318,pplid4759
bgrid10319,pplid1881
bgrid10319,pplid4176
bgrid10320,pplid1803
bgrid10321,pplid22
bgrid10322,pplid1153
bgrid10322,pplid432
bgrid10323,pplid1194
bgrid10323,pplid3030
bgrid10323,pplid382
bgrid10323,pplid553
bgrid10324,pplid2331
bgrid10324,pplid4927
bgrid10325,pplid3269
bgrid10325,pplid872
bgrid10325,pplid885
bgrid10325,pplid95
bgrid10326,pplid3538
bgrid10327,pplid3313
bgrid10327,pplid4343
bgrid10328,pplid3295
bgrid10328,pplid3404
bgrid10328,pplid812
bgrid10329,pplid4212
bgrid10330,pplid107
bgrid10330,pplid32
bgrid10330,pplid4786
bgrid10330,pplid4869
bgrid10331,pplid1479
bgrid10331,pplid2903
bgrid10331,pplid3086
bgrid10331,pplid351
bgrid10331,pplid3581
bgrid10332,pplid2332
bgrid10332,pplid2766
bgrid10332,pplid4059
bgrid10332,pplid4510
bgrid10332,pplid86
bgrid10333,pplid1261
bgrid10333,pplid2429
bgrid10333,pplid4077
bgrid10334,pplid1731
bgrid10334,pplid2113
bgrid10334,pplid3436
bgrid10334,pplid3624
bgrid10334,pplid545
bgrid10335,pplid1743
bgrid10336,pplid3287
bgrid10336,pplid3917
bgrid10337,pplid451
bgrid10338,pplid3578
bgrid10339,pplid1042
bgrid10339,pplid2927
bgrid10340,pplid1386
bgrid10340,pplid25
bgrid10340,pplid54
bgrid10341,pplid1029
bgrid10342,pplid1438
bgrid10342,pplid3207
bgrid10342,pplid4653
bgrid10342,pplid649
bgrid10343,pplid1236
bgrid10343,pplid1920
bgrid10344,pplid1450
bgrid10344,pplid844
bgrid10345,pplid3121
bgrid10345,pplid3850
bgrid10345,pplid4796
bgrid10346,pplid396
bgrid10347,pplid2695
bgrid10347,pplid3889
bgrid10348,pplid4231
bgrid10349,pplid466
bgrid10350,pplid492
bgrid10351,pplid1721
bgrid10351,pplid3339
bgrid10351,pplid659
bgrid10352,pplid1036
bgrid10352,pplid4331
bgrid10353,pplid1180
bgrid10353,pplid2087
bgrid10353,pplid3290
bgrid10353,pplid4102
bgrid10353,pplid771
bgrid10354,pplid1876
bgrid10354,pplid1929
bgrid10355,pplid3856
bgrid10355,pplid4921
bgrid10355,pplid4922
bgrid10356,pplid2407
bgrid10357,pplid3030
bgrid10357,pplid3693
bgrid10357,pplid625
bgrid10357,pplid743
bgrid10358,pplid1680
bgrid10358,pplid4414
bgrid10359,pplid1530
bgrid10359,pplid1678
bgrid10360,pplid830
bgrid10361,pplid4098
bgrid10361,pplid560
bgrid10362,pplid382
bgrid10362,pplid4517
bgrid10363,pplid1487
bgrid10363,pplid1764
bgrid10363,pplid3307
bgrid10363,pplid4577
bgrid10363,pplid481
bgrid10364,pplid145
bgrid10364,pplid3236
bgrid10364,pplid3311
bgrid10364,pplid3934
bgrid10365,pplid1487
bgrid10365,pplid4250
bgrid10366,pplid1656
bgrid10366,pplid2261
bgrid10367,pplid91
bgrid10368,pplid1899
bgrid10369,pplid1012
bgrid10369,pplid129
bgrid10369,pplid2548
bgrid10370,pplid2232
bgrid10370,pplid2716
bgrid10371,pplid2436
bgrid10372,pplid1731
bgrid10373,pplid509
bgrid10374,pplid2303
bgrid10374,pplid4400
bgrid10375,pplid1054
bgrid10375,pplid2861
bgrid10376,pplid2923
bgrid10377,pplid1158
bgrid10377,pplid4585
bgrid10378,pplid2887
bgrid10378,pplid4301
bgrid10379,pplid199
bgrid10380,pplid2709
bgrid10381,pplid1010
bgrid10382,pplid1859
bgrid10382,pplid2524
bgrid10382,pplid2577
bgrid10382,pplid4363
bgrid10382,pplid958
bgrid10383,pplid941
bgrid10384,pplid2895
bgrid10385,pplid3233
bgrid10385,pplid3528
bgrid10386,pplid2036
bgrid10386,pplid3576
bgrid10387,pplid1190
bgrid10387,pplid2736
bgrid10387,pplid369
bgrid10388,pplid116
bgrid10388,pplid2488
bgrid10388,pplid4065
bgrid10389,pplid2743
bgrid10390,pplid1938
bgrid10391,pplid1629
bgrid10391,pplid1977
bgrid10392,pplid106
bgrid10392,pplid1529
bgrid10392,pplid2498
bgrid10392,pplid3329
bgrid10392,pplid3920
bgrid10393,pplid588
bgrid10394,pplid1972
bgrid10394,pplid4796
bgrid10395,pplid234
bgrid10396,pplid2445
bgrid10396,pplid4001
bgrid10397,pplid286
bgrid10397,pplid3392
bgrid10398,pplid1051
bgrid10398,pplid1316
bgrid10398,pplid3221
bgrid10399,pplid3141
bgrid10399,pplid3843
bgrid10400,pplid4715
bgrid10401,pplid1903
bgrid10401,pplid207
bgrid10402,pplid2366
bgrid10402,pplid3851
bgrid10402,pplid4689
bgrid10403,pplid1774
bgrid10404,pplid1623
bgrid10404,pplid2715
bgrid10405,pplid3967
bgrid10405,pplid4819
bgrid10406,pplid257
bgrid10406,pplid2611
bgrid10407,pplid2984
bgrid10407,pplid4563
bgrid10408,pplid1112
bgrid10408,pplid1338
bgrid10409,pplid1837
bgrid10409,pplid2983
bgrid10410,pplid162
bgrid10410,pplid2420
bgrid10411,pplid2303
bgrid10411,pplid4547
bgrid10411,pplid521
bgrid10412,pplid735
bgrid10412,pplid952
bgrid10413,pplid1582
bgrid10413,pplid4499
bgrid10414,pplid1509
bgrid10414,pplid4386
bgrid10414,pplid4573
bgrid10415,pplid4190
bgrid10415,pplid4199
bgrid10415,pplid4571
bgrid10415,pplid4716
bgrid10415,pplid513
bgrid10416,pplid2360
bgrid10417,pplid1057
bgrid10418,pplid4571
bgrid10419,pplid4285
bgrid10419,pplid72
bgrid10419,pplid964
bgrid10420,pplid3335
bgrid10420,pplid4409
bgrid10420,pplid840
bgrid10421,pplid1836
bgrid10421,pplid4830
bgrid10422,pplid4682
bgrid10422,pplid820
bgrid10423,pplid2750
bgrid10423,pplid4251
bgrid10424,pplid2196
bgrid10425,pplid3908
bgrid10425,pplid4017
bgrid10426,pplid247
bgrid10427,pplid2724
bgrid10428,pplid2975
bgrid10429,pplid171
bgrid10429,pplid3847
bgrid10430,pplid1236
bgrid10431,pplid1188
bgrid10431,pplid1530
bgrid10432,pplid2237
bgrid10432,pplid3158
bgrid10432,pplid3586
bgrid10432,pplid465
bgrid10433,pplid2814
bgrid10433,pplid330
bgrid10433,pplid3657
bgrid10433,pplid857
bgrid10434,pplid1895
bgrid10434,pplid4037
bgrid10435,pplid1591
bgrid10435,pplid506
bgrid10436,pplid3314
bgrid10436,pplid357
bgrid10437,pplid1281
bgrid10438,pplid323
bgrid10438,pplid446
bgrid10439,pplid2920
bgrid10439,pplid677
bgrid10440,pplid3152
bgrid10440,pplid4875
bgrid10441,pplid2531
bgrid10441,pplid4276
bgrid10442,pplid3096
bgrid10442,pplid4149
bgrid10443,pplid2328
bgrid10444,pplid2542
bgrid10444,pplid4709
bgrid10444,pplid882
bgrid10445,pplid4790
bgrid10446,pplid4316
bgrid10446,pplid4641
bgrid10447,pplid2133
bgrid10448,pplid4820
bgrid10449,pplid2449
bgrid10450,pplid2009
bgrid10450,pplid2766
bgrid10450,pplid3636
bgrid10451,pplid1832
bgrid10451,pplid2562
bgrid10451,pplid3402
bgrid10451,pplid4256
bgrid10452,pplid1685
bgrid10452,pplid4694
bgrid10453,pplid2268
bgrid10454,pplid2813
bgrid10454,pplid3452
bgrid10454,pplid3702
bgrid10454,pplid4275
bgrid10454,pplid4750
bgrid10455,pplid253
bgrid10455,pplid4235
bgrid10456,pplid2409
bgrid10456,pplid2893
bgrid10456,pplid4331
bgrid10456,pplid458
bgrid10457,pplid2586
bgrid10457,pplid4251
bgrid10458,pplid2808
bgrid10459,pplid3282
bgrid10460,pplid1387
bgrid10461,pplid2046
bgrid10461,pplid3080
bgrid10461,pplid883
bgrid10462,pplid2535
bgrid10463,pplid591
bgrid10464,pplid2363
bgrid10464,pplid3449
bgrid10464,pplid949
bgrid10465,pplid2531
bgrid10465,pplid3198
bgrid10465,pplid646
bgrid10466,pplid1778
bgrid10466,pplid3535
bgrid10467,pplid3579
bgrid10468,pplid2510
bgrid10468,pplid3407
bgrid10469,pplid2421
bgrid10469,pplid4461
bgrid10470,pplid121
bgrid10470,pplid2410
bgrid10470,pplid3958
bgrid10471,pplid3224
bgrid10471,pplid3718
bgrid10472,pplid2034
bgrid10472,pplid3831
bgrid10472,pplid4122
bgrid10472,pplid4354
bgrid10473,pplid2741
bgrid10474,pplid3441
bgrid10475,pplid1428
bgrid10475,pplid4877
bgrid10476,pplid1837
bgrid10477,pplid1294
bgrid10477,pplid1936
bgrid10477,pplid3004
bgrid10478,pplid1266
bgrid10478,pplid4995
bgrid10479,pplid915
bgrid10480,pplid1701
bgrid10480,pplid2417
bgrid10480,pplid2826
bgrid10480,pplid4907
bgrid10481,pplid1952
bgrid10481,pplid812
bgrid10482,pplid1290
bgrid10482,pplid2317
bgrid10482,pplid2489
bgrid10482,pplid4021
bgrid10482,pplid4709
bgrid10483,pplid2775
bgrid10484,pplid190
bgrid10484,pplid3172
bgrid10484,pplid3947
bgrid10484,pplid3990
bgrid10484,pplid528
bgrid10485,pplid2146
bgrid10486,pplid3479
bgrid10487,pplid1890
bgrid10488,pplid2992
bgrid10489,pplid1602
bgrid10489,pplid322
bgrid10490,pplid1552
bgrid10491,pplid1838
bgrid10491,pplid2023
bgrid10491,pplid2419
bgrid10491,pplid2949
bgrid10491,pplid3295
bgrid10492,pplid1185
bgrid10492,pplid766
bgrid10493,pplid4984
bgrid10494,pplid2077
bgrid10494,pplid3099
bgrid10494,pplid455
bgrid10494,pplid4993
bgrid10495,pplid287
bgrid10496,pplid2775
bgrid10497,pplid4490
bgrid10498,pplid1703
bgrid10498,pplid2113
bgrid10498,pplid4519
bgrid10499,pplid2760
bgrid10499,pplid970
bgrid10500,pplid3531
bgrid10501,pplid261
bgrid10501,pplid3209
bgrid10501,pplid3772
bgrid10501,pplid870
bgrid10502,pplid3828
bgrid10502,pplid4105
bgrid10503,pplid1871
bgrid10503,pplid3072
bgrid10503,pplid3550
bgrid10503,pplid707
bgrid10503,pplid711
bgrid10504,pplid3493
bgrid10504,pplid3591
bgrid10504,pplid455
bgrid10505,pplid1099
bgrid10505,pplid3598
bgrid10505,pplid3926
bgrid10506,pplid1121
bgrid10506,pplid3673
bgrid10507,pplid1747
bgrid10507,pplid2670
bgrid10507,pplid3459
bgrid10507,pplid3647
bgrid10508,pplid19
bgrid10508,pplid1992
bgrid10508,pplid2228
bgrid10509,pplid1229
bgrid10509,pplid2693
bgrid10509,pplid4736
bgrid10509,pplid780
bgrid10510,pplid1800
bgrid10510,pplid4970
bgrid10511,pplid2474
bgrid10511,pplid4902
bgrid10512,pplid2311
bgrid10512,pplid4215
bgrid10513,pplid1780
bgrid10513,pplid209
bgrid10513,pplid3496
bgrid10514,pplid1082
bgrid10514,pplid3688
bgrid10515,pplid1418
bgrid10515,pplid3671
bgrid10515,pplid4501
bgrid10516,pplid2750
bgrid10516,pplid3242
bgrid10517,pplid1256
bgrid10517,pplid3662
bgrid10517,pplid4033
bgrid10518,pplid511
bgrid10519,pplid1053
bgrid10519,pplid1743
bgrid10519,pplid2550
bgrid10520,pplid339
bgrid10520,pplid3794
bgrid10521,pplid1278
bgrid10521,pplid1939
bgrid10521,pplid4427
bgrid10521,pplid4843
bgrid10522,pplid4310
bgrid10522,pplid844
bgrid10523,pplid2801
bgrid10524,pplid4923
bgrid10525,pplid3357
bgrid10525,pplid4885
bgrid10526,pplid3435
bgrid10527,pplid1169
bgrid10527,pplid2465
bgrid10527,pplid4912
bgrid10528,pplid2603
bgrid10528,pplid4651
bgrid10528,pplid699
bgrid10529,pplid4720
bgrid10530,pplid3554
bgrid10531,pplid227
bgrid10531,pplid3679
bgrid10532,pplid2115
bgrid10532,pplid3630
bgrid10532,pplid3710
bgrid10533,pplid2583
bgrid10533,pplid3115
bgrid10534,pplid2684
bgrid10534,pplid4221
bgrid10534,pplid4987
bgrid10534,pplid704
bgrid10535,pplid1162
bgrid10536,pplid1412
bgrid10537,pplid1602
bgrid10537,pplid4376
bgrid10538,pplid3833
bgrid10538,pplid3951
bgrid10538,pplid4740
bgrid10539,pplid2724
bgrid10539,pplid3485
bgrid10540,pplid172
bgrid10540,pplid450
bgrid10541,pplid1368
bgrid10541,pplid2085
bgrid10541,pplid3134
bgrid10541,pplid550
bgrid10542,pplid1846
bgrid10542,pplid2322
bgrid10542,pplid2331
bgrid10542,pplid3455
bgrid10543,pplid4682
bgrid10543,pplid717
bgrid10544,pplid249
bgrid10545,pplid1216
bgrid10545,pplid1539
bgrid10545,pplid2268
bgrid10545,pplid4764
bgrid10546,pplid1685
bgrid10546,pplid3125
bgrid10546,pplid4944
bgrid10547,pplid1128
bgrid10547,pplid1604
bgrid10547,pplid1924
bgrid10547,pplid2898
bgrid10547,pplid4500
bgrid10548,pplid1840
bgrid10548,pplid2149
bgrid10548,pplid316
bgrid10548,pplid4034
bgrid10548,pplid4253
bgrid10549,pplid230
bgrid10549,pplid4921
bgrid10550,pplid2304
bgrid10550,pplid2974
bgrid10550,pplid3753
bgrid10551,pplid2112
bgrid10551,pplid3120
bgrid10552,pplid4993
bgrid10552,pplid508
bgrid10553,pplid312
bgrid10553,pplid4320
bgrid10554,pplid1293
bgrid10554,pplid1686
bgrid10554,pplid299
bgrid10555,pplid1749
bgrid10555,pplid3738
bgrid10555,pplid4911
bgrid10555,pplid669
bgrid10556,pplid1477
bgrid10556,pplid1989
bgrid10557,pplid2026
bgrid10557,pplid4666
bgrid10557,pplid4984
bgrid10557,pplid722
bgrid10558,pplid1371
bgrid10558,pplid4488
bgrid10559,pplid2561
bgrid10559,pplid2605
bgrid10559,pplid3549
bgrid10560,pplid1227
bgrid10560,pplid4039
bgrid10561,pplid1083
bgrid10561,pplid1670
bgrid10561,pplid3481
bgrid10562,pplid582
bgrid10563,pplid1357
bgrid10563,pplid343
bgrid10563,pplid4128
bgrid10564,pplid1472
bgrid10564,pplid1644
bgrid10564,pplid3245
bgrid10564,pplid4449
bgrid10565,pplid2004
bgrid10565,pplid4414
bgrid10565,pplid76
bgrid10566,pplid1431
bgrid10567,pplid1855
bgrid10567,pplid4634
bgrid10568,pplid2617
bgrid10569,pplid2896
bgrid10570,pplid1388
bgrid10570,pplid2365
bgrid10570,pplid2870
bgrid10571,pplid2608
bgrid10572,pplid3287
bgrid10572,pplid3545
bgrid10572,pplid4260
bgrid10573,pplid3914
bgrid10573,pplid821
bgrid10574,pplid1722
bgrid10574,pplid2785
bgrid10575,pplid3230
bgrid10576,pplid2411
bgrid10576,pplid2666
bgrid10576,pplid860
bgrid10577,pplid1016
bgrid10577,pplid209
bgrid10577,pplid3373
bgrid10578,pplid1513
bgrid10579,pplid4281
bgrid10580,pplid1225
bgrid10580,pplid1582
bgrid10581,pplid2642
bgrid10581,pplid3228
bgrid10581,pplid3975
bgrid10581,pplid4506
bgrid10582,pplid4099
bgrid10583,pplid1754
bgrid10584,pplid501
bgrid10585,pplid2776
bgrid10585,pplid3903
bgrid10586,pplid1744
bgrid10586,pplid4680
bgrid10587,pplid3198
bgrid10588,pplid430
bgrid10588,pplid47
bgrid10589,pplid2136
bgrid10590,pplid1326
bgrid10591,pplid3001
bgrid10591,pplid3377
bgrid10592,pplid4158
bgrid10593,pplid3220
bgrid10593,pplid4119
bgrid10594,pplid2947
bgrid10594,pplid344
bgrid10595,pplid1388
bgrid10596,pplid1907
bgrid10596,pplid3372
bgrid10597,pplid2243
bgrid10597,pplid4397
bgrid10598,pplid1721
bgrid10598,pplid2952
bgrid10599,pplid1452
bgrid10599,pplid1606
bgrid10600,pplid1290
bgrid10600,pplid2001
bgrid10600,pplid3298
bgrid10601,pplid1957
bgrid10602,pplid1214
bgrid10602,pplid4719
bgrid10602,pplid814
bgrid10603,pplid33
bgrid10604,pplid1439
bgrid10604,pplid1736
bgrid10604,pplid4073
bgrid10605,pplid3469
bgrid10605,pplid4160
bgrid10605,pplid4424
bgrid10605,pplid4813
bgrid10606,pplid3079
bgrid10606,pplid4593
bgrid10606,pplid4661
bgrid10607,pplid1015
bgrid10607,pplid3468
bgrid10607,pplid4979
bgrid10608,pplid2004
bgrid10609,pplid4594
bgrid10610,pplid1842
bgrid10610,pplid2723
bgrid10610,pplid4156
bgrid10611,pplid1260
bgrid10611,pplid3086
bgrid10612,pplid1926
bgrid10612,pplid3166
bgrid10612,pplid4876
bgrid10613,pplid1240
bgrid10613,pplid2636
bgrid10613,pplid702
bgrid10614,pplid1135
bgrid10614,pplid1993
bgrid10614,pplid3345
bgrid10614,pplid45
bgrid10615,pplid1506
bgrid10615,pplid2305
bgrid10616,pplid2525
bgrid10616,pplid3967
bgrid10616,pplid4994
bgrid10617,pplid4160
bgrid10618,pplid2620
bgrid10619,pplid2384
bgrid10620,pplid11
bgrid10620,pplid3321
bgrid10621,pplid2968
bgrid10621,pplid3008
bgrid10621,pplid3736
bgrid10622,pplid1726
bgrid10622,pplid2188
bgrid10622,pplid2976
bgrid10622,pplid4139
bgrid10622,pplid4665
bgrid10623,pplid3456
bgrid10623,pplid6
bgrid10624,pplid1819
bgrid10624,pplid2205
bgrid10624,pplid4295
bgrid10624,pplid4689
bgrid10625,pplid105
bgrid10625,pplid2087
bgrid10625,pplid3974
bgrid10626,pplid608
bgrid10627,pplid329
bgrid10628,pplid347
bgrid10629,pplid1572
bgrid10629,pplid2432
bgrid10629,pplid2975
bgrid10629,pplid3241
bgrid10630,pplid685
bgrid10631,pplid1133
bgrid10631,pplid1191
bgrid10631,pplid3107
bgrid10632,pplid1539
bgrid10632,pplid1629
bgrid10632,pplid2831
bgrid10633,pplid1594
bgrid10634,pplid3617
bgrid10634,pplid4207
bgrid10635,pplid2190
bgrid10635,pplid2248
bgrid10635,pplid2313
bgrid10635,pplid2363
bgrid10635,pplid658
bgrid10636,pplid2290
bgrid10637,pplid385
bgrid10638,pplid1551
bgrid10638,pplid396
bgrid10638,pplid4952
bgrid10639,pplid1650
bgrid10639,pplid2581
bgrid10640,pplid2793
bgrid10640,pplid3626
bgrid10640,pplid489
bgrid10640,pplid4950
bgrid10641,pplid4109
bgrid10642,pplid2214
bgrid10642,pplid4712
bgrid10643,pplid1464
bgrid10643,pplid1967
bgrid10644,pplid4405
bgrid10644,pplid4798
bgrid10645,pplid4384
bgrid10645,pplid4602
bgrid10645,pplid498
bgrid10646,pplid2372
bgrid10647,pplid2904
bgrid10647,pplid757
bgrid10648,pplid788
bgrid10649,pplid3786
bgrid10649,pplid4871
bgrid10650,pplid1010
bgrid10650,pplid1124
bgrid10650,pplid1270
bgrid10651,pplid2882
bgrid10651,pplid4363
bgrid10652,pplid4978
bgrid10653,pplid1343
bgrid10653,pplid4889
bgrid10653,pplid795
bgrid10654,pplid1387
bgrid10654,pplid2714
bgrid10655,pplid1282
bgrid10655,pplid1726
bgrid10656,pplid2572
bgrid10656,pplid3004
bgrid10656,pplid3394
bgrid10657,pplid2659
bgrid10657,pplid3384
bgrid10657,pplid3885
bgrid10657,pplid4128
bgrid10658,pplid2166
bgrid10659,pplid1449
bgrid10659,pplid3209
bgrid10659,pplid3263
bgrid10660,pplid2503
bgrid10660,pplid330
bgrid10661,pplid1349
bgrid10661,pplid2561
bgrid10661,pplid3794
bgrid10661,pplid766
bgrid10661,pplid953
bgrid10662,pplid2684
bgrid10663,pplid3843
bgrid10664,pplid622
bgrid10665,pplid1124
bgrid10666,pplid1793
bgrid10667,pplid1621
bgrid10667,pplid4454
bgrid10668,pplid4891
bgrid10669,pplid3366
bgrid10670,pplid2204
bgrid10670,pplid2393
bgrid10670,pplid2404
bgrid10670,pplid3162
bgrid10670,pplid3416
bgrid10671,pplid3493
bgrid10671,pplid975
bgrid10672,pplid3825
bgrid10672,pplid4894
bgrid10673,pplid4844
bgrid10674,pplid2407
bgrid10674,pplid3923
bgrid10674,pplid4200
bgrid10674,pplid4796
bgrid10675,pplid1274
bgrid10675,pplid2085
bgrid10675,pplid268
bgrid10675,pplid3967
bgrid10676,pplid172
bgrid10676,pplid55
bgrid10677,pplid1760
bgrid10677,pplid4299
bgrid10677,pplid4903
bgrid10678,pplid702
bgrid10678,pplid722
bgrid10679,pplid2567
bgrid10680,pplid2440
bgrid10680,pplid3091
bgrid10680,pplid4111
bgrid10681,pplid4243
bgrid10682,pplid1810
bgrid10683,pplid1715
bgrid10683,pplid198
bgrid10683,pplid286
bgrid10684,pplid4861
bgrid10684,pplid809
bgrid10685,pplid2867
bgrid10685,pplid289
bgrid10685,pplid2969
bgrid10686,pplid934
bgrid10687,pplid3219
bgrid10688,pplid1016
bgrid10688,pplid2638
bgrid10689,pplid2971
bgrid10689,pplid4328
bgrid10689,pplid4590
bgrid10690,pplid1968
bgrid10691,pplid1673
bgrid10692,pplid1719
bgrid10692,pplid2704
bgrid10693,pplid3374
bgrid10694,pplid3150
bgrid10695,pplid2294
bgrid10696,pplid1481
bgrid10696,pplid4019
bgrid10697,pplid1202
bgrid10697,pplid1770
bgrid10697,pplid3552
bgrid10697,pplid885
bgrid10698,pplid741
bgrid10699,pplid142
bgrid10700,pplid12
bgrid10701,pplid2912
bgrid10701,pplid3052
bgrid10701,pplid3884
bgrid10701,pplid4671
bgrid10701,pplid828
bgrid10702,pplid3070
bgrid10703,pplid2356
bgrid10704,pplid4085
bgrid10704,pplid4254
bgrid10705,pplid3919
bgrid10705,pplid529
bgrid10706,pplid2051
bgrid10706,pplid2576
bgrid10706,pplid4159
bgrid10707,pplid1652
bgrid10707,pplid4521
bgrid10707,pplid673
bgrid10708,pplid4106
bgrid10709,pplid3338
bgrid10709,pplid872
bgrid10710,pplid2379
bgrid10710,pplid4259
bgrid10710,pplid4559
bgrid10710,pplid538
bgrid10711,pplid1542
bgrid10711,pplid1676
bgrid10711,pplid3566
bgrid10711,pplid4828
bgrid10712,pplid1128
bgrid10712,pplid3586
bgrid10713,pplid3944
bgrid10713,pplid4841
bgrid10714,pplid1062
bgrid10714,pplid972
bgrid10715,pplid248
bgrid10716,pplid3616
bgrid10716,pplid3672
bgrid10716,pplid4285
bgrid10717,pplid4404
bgrid10718,pplid1290
bgrid10718,pplid3882
bgrid10718,pplid442
bgrid10719,pplid2795
bgrid10719,pplid2896
bgrid10719,pplid2898
bgrid10719,pplid4561
bgrid10720,pplid634
bgrid10721,pplid1939
bgrid10721,pplid4977
bgrid10722,pplid165
bgrid10722,pplid2531
bgrid10722,pplid4717
bgrid10723,pplid1874
bgrid10724,pplid1218
bgrid10724,pplid3156
bgrid10724,pplid3350
bgrid10725,pplid3633
bgrid10726,pplid104
bgrid10726,pplid4469
bgrid10727,pplid1618
bgrid10727,pplid1870
bgrid10728,pplid2472
bgrid10728,pplid2557
bgrid10729,pplid2410
bgrid10729,pplid3952
bgrid10730,pplid2310
bgrid10730,pplid4457
bgrid10730,pplid4773
bgrid10731,pplid4412
bgrid10731,pplid4855
bgrid10732,pplid1692
bgrid10732,pplid1990
bgrid10733,pplid361
bgrid10733,pplid4508
bgrid10733,pplid4722
bgrid10734,pplid4299
bgrid10735,pplid261
bgrid10736,pplid1261
bgrid10736,pplid1803
bgrid10736,pplid4481
bgrid10737,pplid1486
bgrid10737,pplid4581
bgrid10738,pplid3133
bgrid10739,pplid4844
bgrid10739,pplid4929
bgrid10740,pplid1444
bgrid10740,pplid215
bgrid10740,pplid3066
bgrid10740,pplid444
bgrid10740,pplid4451
bgrid10741,pplid2606
bgrid10742,pplid2800
bgrid10742,pplid4312
bgrid10742,pplid4995
bgrid10743,pplid3818
bgrid10743,pplid4083
bgrid10744,pplid367
bgrid10744,pplid4420
bgrid10745,pplid1903
bgrid10745,pplid3337
bgrid10745,pplid4787
bgrid10746,pplid2070
bgrid10746,pplid2398
bgrid10746,pplid3164
bgrid10747,pplid4108
bgrid10748,pplid1622
bgrid10748,pplid4234
bgrid10748,pplid4981
bgrid10749,pplid1729
bgrid10749,pplid4781
bgrid10750,pplid2405
bgrid10750,pplid2667
bgrid10750,pplid3667
bgrid10751,pplid1341
bgrid10751,pplid2536
bgrid10751,pplid2790
bgrid10751,pplid3568
bgrid10752,pplid3681
bgrid10752,pplid4079
bgrid10752,pplid4621
bgrid10753,pplid1877
bgrid10753,pplid551
bgrid10754,pplid1509
bgrid10754,pplid3004
bgrid10754,pplid4308
bgrid10754,pplid4608
bgrid10755,pplid3121
bgrid10756,pplid10
bgrid10756,pplid637
bgrid10757,pplid1161
bgrid10758,pplid1162
bgrid10758,pplid2998
bgrid10758,pplid3562
bgrid10758,pplid997
bgrid10759,pplid3554
bgrid10759,pplid4085
bgrid10760,pplid1077
bgrid10760,pplid217
bgrid10760,pplid3103
bgrid10761,pplid1416
