"CLSID","PPLID"
"clsid7501","pplid1568"
"clsid7501","pplid3160"
"clsid7501","pplid4657"
"clsid7501","pplid4898"
"clsid7501","pplid650"
"clsid4737","pplid1679"
"clsid4737","pplid3023"
"clsid12918","pplid2466"
"clsid4527","pplid1480"
"clsid4527","pplid2974"
"clsid4527","pplid3314"
"clsid4527","pplid3662"
"clsid4527","pplid735"
"clsid11621","pplid58"
"clsid308","pplid58"
"clsid8203","pplid58"
"clsid7749","pplid3162"
"clsid10314","pplid1237"
"clsid10314","pplid3378"
"clsid10314","pplid4871"
"clsid10871","pplid3489"
"clsid7176","pplid3489"
"clsid1021","pplid159"
"clsid10753","pplid159"
"clsid3562","pplid415"
"clsid3612","pplid415"
"clsid8231","pplid1854"
"clsid8231","pplid4943"
"clsid8231","pplid554"
"clsid10191","pplid3022"
"clsid107","pplid1693"
"clsid107","pplid2653"
"clsid107","pplid3733"
"clsid107","pplid4627"
"clsid3333","pplid1682"
"clsid2029","pplid2837"
"clsid2029","pplid4801"
"clsid2029","pplid705"
"clsid4653","pplid2837"
"clsid4653","pplid4801"
"clsid4653","pplid705"
"clsid823","pplid2837"
"clsid823","pplid4801"
"clsid823","pplid705"
"clsid152","pplid1486"
"clsid1547","pplid1486"
"clsid5641","pplid1486"
"clsid11148","pplid3543"
"clsid11148","pplid391"
"clsid2226","pplid3543"
"clsid2226","pplid391"
"clsid6886","pplid3543"
"clsid6886","pplid391"
"clsid7378","pplid3543"
"clsid7378","pplid391"
"clsid7843","pplid3543"
"clsid7843","pplid391"
"clsid10292","pplid2753"
"clsid4738","pplid2753"
"clsid5857","pplid2753"
"clsid450","pplid2130"
"clsid450","pplid2620"
"clsid450","pplid930"
"clsid8698","pplid2130"
"clsid8698","pplid2620"
"clsid8698","pplid930"
"clsid12610","pplid932"
"clsid3634","pplid932"
"clsid7798","pplid932"
"clsid8555","pplid932"
"clsid3113","pplid1603"
"clsid4737","pplid1961"
"clsid4737","pplid2705"
"clsid4737","pplid451"
"clsid991","pplid3814"
"clsid12917","pplid2189"
"clsid2177","pplid2189"
"clsid12960","pplid4560"
"clsid3002","pplid4560"
"clsid7183","pplid3204"
"clsid8661","pplid3204"
"clsid2239","pplid2445"
"clsid2239","pplid322"
"clsid2239","pplid3641"
"clsid2239","pplid792"
"clsid10029","pplid3591"
"clsid10029","pplid3954"
"clsid10064","pplid3591"
"clsid10064","pplid3954"
"clsid12072","pplid3591"
"clsid12072","pplid3954"
"clsid3618","pplid4645"
"clsid662","pplid4645"
"clsid11101","pplid1346"
"clsid11101","pplid1363"
"clsid3000","pplid1346"
"clsid3000","pplid1363"
"clsid7691","pplid3174"
"clsid7691","pplid4531"
"clsid279","pplid2503"
"clsid279","pplid75"
"clsid8764","pplid2503"
"clsid8764","pplid75"
"clsid10257","pplid1409"
"clsid10257","pplid4068"
"clsid10257","pplid734"
"clsid290","pplid1409"
"clsid290","pplid4068"
"clsid290","pplid734"
"clsid6339","pplid2039"
"clsid9490","pplid1292"
"clsid2315","pplid2510"
"clsid2315","pplid3325"
"clsid11414","pplid2964"
"clsid8293","pplid2964"
"clsid12421","pplid2198"
"clsid12421","pplid4994"
"clsid8594","pplid2198"
"clsid8594","pplid4994"
"clsid12802","pplid2519"
"clsid12802","pplid4386"
"clsid86","pplid2519"
"clsid86","pplid4386"
"clsid724","pplid1424"
"clsid724","pplid2282"
"clsid724","pplid53"
"clsid7195","pplid4936"
"clsid8179","pplid4936"
"clsid355","pplid172"
"clsid355","pplid2493"
"clsid355","pplid3487"
"clsid355","pplid4177"
"clsid5358","pplid172"
"clsid5358","pplid2493"
"clsid5358","pplid3487"
"clsid5358","pplid4177"
"clsid7629","pplid172"
"clsid7629","pplid2493"
"clsid7629","pplid3487"
"clsid7629","pplid4177"
"clsid5752","pplid1919"
"clsid5752","pplid4168"
"clsid6042","pplid1919"
"clsid6042","pplid4168"
"clsid1184","pplid2095"
"clsid1184","pplid495"
"clsid11308","pplid261"
"clsid11308","pplid2648"
"clsid11308","pplid4506"
"clsid182","pplid261"
"clsid182","pplid2648"
"clsid182","pplid4506"
"clsid7789","pplid143"
"clsid7789","pplid4475"
"clsid7789","pplid670"
"clsid9353","pplid143"
"clsid9353","pplid4475"
"clsid9353","pplid670"
"clsid10663","pplid2692"
"clsid10663","pplid3782"
"clsid7765","pplid372"
"clsid7765","pplid4793"
"clsid1607","pplid2771"
"clsid1607","pplid3771"
"clsid1704","pplid2771"
"clsid1704","pplid3771"
"clsid8864","pplid2771"
"clsid8864","pplid3771"
"clsid6356","pplid3081"
"clsid7946","pplid3081"
"clsid8366","pplid3081"
"clsid346","pplid3958"
"clsid6155","pplid3958"
"clsid6710","pplid3958"
"clsid7780","pplid3958"
"clsid6280","pplid2905"
"clsid6043","pplid1565"
"clsid6043","pplid2392"
"clsid6043","pplid279"
"clsid6043","pplid3799"
"clsid6043","pplid4380"
"clsid1003","pplid3346"
"clsid4483","pplid3346"
"clsid9829","pplid1241"
"clsid9829","pplid2068"
"clsid9829","pplid2623"
"clsid10885","pplid3815"
"clsid12909","pplid3815"
"clsid9596","pplid3815"
"clsid1008","pplid2223"
"clsid1008","pplid579"
"clsid8293","pplid2223"
"clsid8293","pplid579"
"clsid12556","pplid2295"
"clsid2364","pplid2295"
"clsid4001","pplid255"
"clsid4001","pplid3203"
"clsid4833","pplid255"
"clsid4833","pplid3203"
"clsid7013","pplid255"
"clsid7013","pplid3203"
"clsid10813","pplid3412"
"clsid1442","pplid3412"
"clsid6679","pplid3412"
"clsid9136","pplid3412"
"clsid1572","pplid2809"
"clsid1572","pplid3937"
"clsid11706","pplid1705"
"clsid11706","pplid4191"
"clsid11598","pplid2531"
"clsid4557","pplid2531"
"clsid8793","pplid2531"
"clsid5618","pplid2540"
"clsid5618","pplid3328"
"clsid6580","pplid2540"
"clsid6580","pplid3328"
"clsid6555","pplid1268"
"clsid6555","pplid1824"
"clsid3024","pplid1207"
"clsid3024","pplid3894"
"clsid7925","pplid1207"
"clsid7925","pplid3894"
"clsid9024","pplid1496"
"clsid5086","pplid3124"
"clsid5086","pplid4060"
"clsid5086","pplid4694"
"clsid5086","pplid79"
"clsid3253","pplid2876"
"clsid3253","pplid4474"
"clsid4375","pplid2876"
"clsid4375","pplid4474"
"clsid7900","pplid2876"
"clsid7900","pplid4474"
"clsid10772","pplid1545"
"clsid10772","pplid4625"
"clsid10772","pplid4765"
"clsid2300","pplid1545"
"clsid2300","pplid4625"
"clsid2300","pplid4765"
"clsid8319","pplid1063"
"clsid8319","pplid2792"
"clsid8319","pplid688"
"clsid11850","pplid3383"
"clsid12403","pplid3383"
"clsid11816","pplid2022"
"clsid9532","pplid2022"
"clsid977","pplid2022"
"clsid10712","pplid2367"
"clsid1215","pplid2367"
"clsid2551","pplid3870"
"clsid2551","pplid570"
"clsid5566","pplid3870"
"clsid5566","pplid570"
"clsid11321","pplid2137"
"clsid11321","pplid913"
"clsid8565","pplid2137"
"clsid8565","pplid913"
"clsid7909","pplid1288"
"clsid7909","pplid2600"
"clsid7909","pplid3500"
"clsid7909","pplid4654"
"clsid7909","pplid4958"
"clsid270","pplid2777"
"clsid270","pplid3638"
"clsid270","pplid4063"
"clsid270","pplid4843"
"clsid3872","pplid2777"
"clsid3872","pplid3638"
"clsid3872","pplid4063"
"clsid3872","pplid4843"
"clsid11467","pplid1345"
"clsid5164","pplid1345"
"clsid9118","pplid1345"
"clsid4885","pplid1406"
"clsid4885","pplid846"
"clsid4885","pplid908"
"clsid7475","pplid1406"
"clsid7475","pplid846"
"clsid7475","pplid908"
"clsid10281","pplid795"
"clsid1148","pplid795"
"clsid8486","pplid795"
"clsid12753","pplid4153"
"clsid11272","pplid1152"
"clsid11272","pplid1556"
"clsid11272","pplid2839"
"clsid9708","pplid1152"
"clsid9708","pplid1556"
"clsid9708","pplid2839"
"clsid11030","pplid2403"
"clsid11030","pplid824"
"clsid12449","pplid2823"
"clsid4315","pplid2823"
"clsid11186","pplid4933"
"clsid5982","pplid4933"
"clsid12722","pplid1744"
"clsid12891","pplid2961"
"clsid12891","pplid4046"
"clsid12891","pplid4629"
"clsid4744","pplid2961"
"clsid4744","pplid4046"
"clsid4744","pplid4629"
"clsid10946","pplid3767"
"clsid10946","pplid4171"
"clsid9726","pplid2698"
"clsid9726","pplid38"
"clsid9726","pplid4566"
"clsid12221","pplid1223"
"clsid12221","pplid2846"
"clsid1258","pplid1223"
"clsid1258","pplid2846"
"clsid4405","pplid4604"
"clsid4405","pplid4970"
"clsid3014","pplid4264"
"clsid5825","pplid3442"
"clsid8278","pplid3516"
"clsid8278","pplid3571"
"clsid11887","pplid1417"
"clsid11887","pplid2858"
"clsid1153","pplid2571"
"clsid1153","pplid3433"
"clsid1153","pplid4049"
"clsid2269","pplid2571"
"clsid2269","pplid3433"
"clsid2269","pplid4049"
"clsid3062","pplid2571"
"clsid3062","pplid3433"
"clsid3062","pplid4049"
"clsid10964","pplid2973"
"clsid4503","pplid2973"
"clsid661","pplid2973"
"clsid8406","pplid2973"
"clsid191","pplid1111"
"clsid191","pplid2809"
"clsid191","pplid305"
"clsid191","pplid4392"
"clsid795","pplid1111"
"clsid795","pplid2809"
"clsid795","pplid305"
"clsid795","pplid4392"
"clsid10887","pplid1757"
"clsid5821","pplid2966"
"clsid5821","pplid4080"
"clsid9933","pplid2966"
"clsid9933","pplid4080"
"clsid2986","pplid2944"
"clsid2986","pplid4053"
"clsid1199","pplid2325"
"clsid2941","pplid2325"
"clsid10312","pplid2954"
"clsid10312","pplid3820"
"clsid11508","pplid322"
"clsid11508","pplid405"
"clsid9307","pplid1262"
"clsid9307","pplid4341"
"clsid9590","pplid1262"
"clsid9590","pplid4341"
"clsid5881","pplid850"
"clsid7065","pplid1205"
"clsid7065","pplid2785"
"clsid10724","pplid25"
"clsid10724","pplid2698"
"clsid10724","pplid3065"
"clsid10724","pplid591"
"clsid4506","pplid25"
"clsid4506","pplid2698"
"clsid4506","pplid3065"
"clsid4506","pplid591"
"clsid12975","pplid2685"
"clsid1893","pplid2685"
"clsid7667","pplid2685"
"clsid3060","pplid1625"
"clsid3060","pplid3503"
"clsid8812","pplid1625"
"clsid8812","pplid3503"
"clsid12989","pplid1949"
"clsid12989","pplid3383"
"clsid12989","pplid4960"
"clsid5331","pplid1632"
"clsid5331","pplid4129"
"clsid7616","pplid1632"
"clsid7616","pplid4129"
"clsid6067","pplid259"
"clsid6067","pplid4045"
"clsid9282","pplid259"
"clsid9282","pplid4045"
"clsid11288","pplid1257"
"clsid11288","pplid3724"
"clsid11288","pplid940"
"clsid7833","pplid1257"
"clsid7833","pplid3724"
"clsid7833","pplid940"
"clsid11628","pplid1574"
"clsid11628","pplid2094"
"clsid8000","pplid650"
"clsid10802","pplid3274"
"clsid10802","pplid4775"
"clsid11316","pplid3339"
"clsid11316","pplid4941"
"clsid12010","pplid3339"
"clsid12010","pplid4941"
"clsid4048","pplid3339"
"clsid4048","pplid4941"
"clsid10653","pplid1005"
"clsid10653","pplid1419"
"clsid11520","pplid1005"
"clsid11520","pplid1419"
"clsid2896","pplid1005"
"clsid2896","pplid1419"
"clsid1392","pplid1392"
"clsid1392","pplid910"
"clsid7417","pplid2455"
"clsid7417","pplid4042"
"clsid7417","pplid4839"
"clsid2688","pplid3575"
"clsid2688","pplid4589"
"clsid6141","pplid3575"
"clsid6141","pplid4589"
"clsid11978","pplid2371"
"clsid11978","pplid3084"
"clsid12924","pplid2371"
"clsid12924","pplid3084"
"clsid10198","pplid2072"
"clsid10198","pplid2157"
"clsid10198","pplid3814"
"clsid10198","pplid3905"
"clsid1923","pplid2072"
"clsid1923","pplid2157"
"clsid1923","pplid3814"
"clsid1923","pplid3905"
"clsid11814","pplid2581"
"clsid12209","pplid2460"
"clsid5601","pplid2460"
"clsid12791","pplid146"
"clsid12791","pplid1518"
"clsid12791","pplid1764"
"clsid12791","pplid3042"
"clsid12791","pplid3543"
"clsid2016","pplid146"
"clsid2016","pplid1518"
"clsid2016","pplid1764"
"clsid2016","pplid3042"
"clsid2016","pplid3543"
"clsid2988","pplid146"
"clsid2988","pplid1518"
"clsid2988","pplid1764"
"clsid2988","pplid3042"
"clsid2988","pplid3543"
"clsid4269","pplid146"
"clsid4269","pplid1518"
"clsid4269","pplid1764"
"clsid4269","pplid3042"
"clsid4269","pplid3543"
"clsid4994","pplid146"
"clsid4994","pplid1518"
"clsid4994","pplid1764"
"clsid4994","pplid3042"
"clsid4994","pplid3543"
"clsid10115","pplid2028"
"clsid10115","pplid2776"
"clsid10115","pplid3232"
"clsid10731","pplid2028"
"clsid10731","pplid2776"
"clsid10731","pplid3232"
"clsid5465","pplid4413"
"clsid5465","pplid4923"
"clsid2455","pplid439"
"clsid2455","pplid4398"
"clsid4537","pplid439"
"clsid4537","pplid4398"
"clsid6690","pplid439"
"clsid6690","pplid4398"
"clsid833","pplid644"
"clsid10057","pplid17"
"clsid10057","pplid371"
"clsid7175","pplid17"
"clsid7175","pplid371"
"clsid10511","pplid175"
"clsid10511","pplid842"
"clsid10749","pplid175"
"clsid10749","pplid842"
"clsid2092","pplid175"
"clsid2092","pplid842"
"clsid5946","pplid1253"
"clsid5946","pplid2389"
"clsid5946","pplid704"
"clsid9000","pplid1253"
"clsid9000","pplid2389"
"clsid9000","pplid704"
"clsid11786","pplid4147"
"clsid1948","pplid149"
"clsid1948","pplid1838"
"clsid1948","pplid3750"
"clsid1571","pplid1075"
"clsid1571","pplid586"
"clsid10901","pplid1040"
"clsid10901","pplid359"
"clsid5001","pplid1040"
"clsid5001","pplid359"
"clsid6877","pplid1040"
"clsid6877","pplid359"
"clsid2603","pplid3560"
"clsid2603","pplid657"
"clsid548","pplid3560"
"clsid548","pplid657"
"clsid1493","pplid2656"
"clsid1493","pplid3122"
"clsid1664","pplid2656"
"clsid1664","pplid3122"
"clsid4867","pplid2656"
"clsid4867","pplid3122"
"clsid3253","pplid2347"
"clsid3543","pplid4125"
"clsid9961","pplid2139"
"clsid9961","pplid3226"
"clsid1392","pplid1148"
"clsid1392","pplid490"
"clsid9180","pplid1148"
"clsid9180","pplid490"
"clsid10334","pplid3065"
"clsid10334","pplid3196"
"clsid10334","pplid3384"
"clsid6078","pplid3976"
"clsid6078","pplid4569"
"clsid7741","pplid4801"
"clsid10210","pplid25"
"clsid10210","pplid2831"
"clsid10210","pplid3352"
"clsid10210","pplid361"
"clsid6337","pplid25"
"clsid6337","pplid2831"
"clsid6337","pplid3352"
"clsid6337","pplid361"
"clsid8155","pplid2410"
"clsid9065","pplid2410"
"clsid11094","pplid1296"
"clsid11094","pplid1954"
"clsid11094","pplid4034"
"clsid2422","pplid2654"
"clsid6458","pplid2654"
"clsid7479","pplid2654"
"clsid5264","pplid1815"
"clsid5264","pplid2824"
"clsid5264","pplid4337"
"clsid5264","pplid471"
"clsid6618","pplid1815"
"clsid6618","pplid2824"
"clsid6618","pplid4337"
"clsid6618","pplid471"
"clsid1483","pplid2507"
"clsid126","pplid4473"
"clsid2068","pplid3780"
"clsid2068","pplid4883"
"clsid3799","pplid3780"
"clsid3799","pplid4883"
"clsid3482","pplid176"
"clsid3482","pplid180"
"clsid3482","pplid2745"
"clsid7528","pplid2372"
"clsid7528","pplid3192"
"clsid1282","pplid2569"
"clsid1282","pplid550"
"clsid8022","pplid2569"
"clsid8022","pplid550"
"clsid12640","pplid1129"
"clsid12640","pplid2909"
"clsid12369","pplid4588"
"clsid12369","pplid4998"
"clsid8459","pplid4588"
"clsid8459","pplid4998"
"clsid10236","pplid1901"
"clsid10236","pplid3069"
"clsid11855","pplid1901"
"clsid11855","pplid3069"
"clsid3410","pplid1901"
"clsid3410","pplid3069"
"clsid3666","pplid1901"
"clsid3666","pplid3069"
"clsid7144","pplid1684"
"clsid7144","pplid415"
"clsid7144","pplid4280"
"clsid7144","pplid4887"
"clsid7144","pplid533"
"clsid2977","pplid2199"
"clsid2977","pplid3454"
"clsid2977","pplid4417"
"clsid4533","pplid2199"
"clsid4533","pplid3454"
"clsid4533","pplid4417"
"clsid187","pplid1679"
"clsid8096","pplid1679"
"clsid8557","pplid1679"
"clsid4652","pplid3528"
"clsid4652","pplid552"
"clsid4652","pplid633"
"clsid9508","pplid1649"
"clsid4584","pplid1939"
"clsid4584","pplid2045"
"clsid4584","pplid2194"
"clsid7965","pplid1939"
"clsid7965","pplid2045"
"clsid7965","pplid2194"
"clsid1671","pplid3326"
"clsid509","pplid3326"
"clsid7559","pplid3326"
"clsid8221","pplid3326"
"clsid4219","pplid2781"
"clsid11475","pplid3820"
"clsid4446","pplid1498"
"clsid4446","pplid3026"
"clsid4446","pplid3252"
"clsid4446","pplid388"
"clsid10566","pplid3742"
"clsid10566","pplid519"
"clsid2184","pplid1997"
"clsid6446","pplid1997"
"clsid3818","pplid1167"
"clsid3818","pplid1175"
"clsid6134","pplid1167"
"clsid6134","pplid1175"
"clsid9756","pplid68"
"clsid1270","pplid311"
"clsid1270","pplid4615"
"clsid3433","pplid1300"
"clsid3433","pplid3368"
"clsid10064","pplid1640"
"clsid10064","pplid3581"
"clsid10064","pplid4805"
"clsid486","pplid1640"
"clsid486","pplid3581"
"clsid486","pplid4805"
"clsid7306","pplid1640"
"clsid7306","pplid3581"
"clsid7306","pplid4805"
"clsid7466","pplid1640"
"clsid7466","pplid3581"
"clsid7466","pplid4805"
"clsid8155","pplid1640"
"clsid8155","pplid3581"
"clsid8155","pplid4805"
"clsid6085","pplid1227"
"clsid6085","pplid4033"
"clsid11580","pplid1051"
"clsid5726","pplid3343"
"clsid5726","pplid635"
"clsid10317","pplid815"
"clsid10567","pplid815"
"clsid795","pplid2373"
"clsid795","pplid3311"
"clsid3698","pplid1099"
"clsid3698","pplid2641"
"clsid3698","pplid3738"
"clsid3698","pplid3774"
"clsid3698","pplid578"
"clsid818","pplid1099"
"clsid818","pplid2641"
"clsid818","pplid3738"
"clsid818","pplid3774"
"clsid818","pplid578"
"clsid249","pplid1695"
"clsid249","pplid313"
"clsid249","pplid4843"
"clsid7183","pplid1695"
"clsid7183","pplid313"
"clsid7183","pplid4843"
"clsid12165","pplid2304"
"clsid12165","pplid3078"
"clsid12165","pplid4864"
"clsid4465","pplid2304"
"clsid4465","pplid3078"
"clsid4465","pplid4864"
"clsid1132","pplid1481"
"clsid1132","pplid2138"
"clsid1132","pplid2441"
"clsid1132","pplid3842"
"clsid7912","pplid1481"
"clsid7912","pplid2138"
"clsid7912","pplid2441"
"clsid7912","pplid3842"
"clsid8068","pplid1481"
"clsid8068","pplid2138"
"clsid8068","pplid2441"
"clsid8068","pplid3842"
"clsid9640","pplid1481"
"clsid9640","pplid2138"
"clsid9640","pplid2441"
"clsid9640","pplid3842"
"clsid6866","pplid3075"
"clsid6866","pplid3117"
"clsid6866","pplid4539"
"clsid4680","pplid211"
"clsid4680","pplid2968"
"clsid4680","pplid4001"
"clsid4680","pplid495"
"clsid4680","pplid593"
"clsid6992","pplid211"
"clsid6992","pplid2968"
"clsid6992","pplid4001"
"clsid6992","pplid495"
"clsid6992","pplid593"
"clsid8476","pplid3220"
"clsid2236","pplid3200"
"clsid2236","pplid4644"
"clsid2236","pplid899"
"clsid8655","pplid1542"
"clsid8655","pplid2805"
"clsid8655","pplid3636"
"clsid8655","pplid3754"
"clsid8655","pplid4741"
"clsid12165","pplid1990"
"clsid12165","pplid3493"
"clsid12165","pplid3880"
"clsid1356","pplid1990"
"clsid1356","pplid3493"
"clsid1356","pplid3880"
"clsid3031","pplid4002"
"clsid12930","pplid1109"
"clsid12930","pplid3463"
"clsid12930","pplid4636"
"clsid3724","pplid1109"
"clsid3724","pplid3463"
"clsid3724","pplid4636"
"clsid9491","pplid1109"
"clsid9491","pplid3463"
"clsid9491","pplid4636"
"clsid11047","pplid31"
"clsid11439","pplid31"
"clsid7071","pplid3014"
"clsid7071","pplid3063"
"clsid11380","pplid1658"
"clsid7910","pplid1658"
"clsid8686","pplid1658"
"clsid2356","pplid1503"
"clsid5808","pplid1503"
"clsid3413","pplid2146"
"clsid6241","pplid2146"
"clsid647","pplid2146"
"clsid12735","pplid194"
"clsid12735","pplid3751"
"clsid12842","pplid194"
"clsid12842","pplid3751"
"clsid1510","pplid137"
"clsid9932","pplid4549"
"clsid11148","pplid1885"
"clsid11148","pplid2336"
"clsid11148","pplid4643"
"clsid11148","pplid676"
"clsid11148","pplid965"
"clsid4826","pplid1885"
"clsid4826","pplid2336"
"clsid4826","pplid4643"
"clsid4826","pplid676"
"clsid4826","pplid965"
"clsid2401","pplid2631"
"clsid6881","pplid2631"
"clsid5330","pplid2650"
"clsid7198","pplid2650"
"clsid9983","pplid2650"
"clsid6861","pplid1430"
"clsid6861","pplid2404"
"clsid6861","pplid3264"
"clsid6861","pplid4665"
"clsid9966","pplid1430"
"clsid9966","pplid2404"
"clsid9966","pplid3264"
"clsid9966","pplid4665"
"clsid10903","pplid206"
"clsid10903","pplid4128"
"clsid10903","pplid4165"
"clsid10903","pplid4668"
"clsid10903","pplid97"
"clsid5990","pplid206"
"clsid5990","pplid4128"
"clsid5990","pplid4165"
"clsid5990","pplid4668"
"clsid5990","pplid97"
"clsid4657","pplid1965"
"clsid4657","pplid3032"
"clsid4657","pplid3746"
"clsid9129","pplid1965"
"clsid9129","pplid3032"
"clsid9129","pplid3746"
"clsid1440","pplid1318"
"clsid1440","pplid3382"
"clsid4371","pplid1318"
"clsid4371","pplid3382"
"clsid1223","pplid2526"
"clsid1223","pplid4691"
"clsid12544","pplid2526"
"clsid12544","pplid4691"
"clsid11938","pplid4705"
"clsid11938","pplid4742"
"clsid158","pplid4705"
"clsid158","pplid4742"
"clsid7069","pplid4705"
"clsid7069","pplid4742"
"clsid11347","pplid2484"
"clsid11347","pplid4066"
"clsid11347","pplid856"
"clsid4182","pplid2484"
"clsid4182","pplid4066"
"clsid4182","pplid856"
"clsid5112","pplid2484"
"clsid5112","pplid4066"
"clsid5112","pplid856"
"clsid5274","pplid2484"
"clsid5274","pplid4066"
"clsid5274","pplid856"
"clsid10707","pplid4367"
"clsid11300","pplid4367"
"clsid12110","pplid4367"
"clsid12948","pplid4367"
"clsid1327","pplid4367"
"clsid9735","pplid2260"
"clsid9735","pplid4134"
"clsid10522","pplid2870"
"clsid10522","pplid4836"
"clsid12847","pplid2870"
"clsid12847","pplid4836"
"clsid12378","pplid2083"
"clsid7297","pplid2083"
"clsid9519","pplid2083"
"clsid11907","pplid2199"
"clsid11907","pplid3401"
"clsid678","pplid3409"
"clsid678","pplid4778"
"clsid678","pplid712"
"clsid2123","pplid41"
"clsid2123","pplid4234"
"clsid2123","pplid4724"
"clsid4897","pplid208"
"clsid4897","pplid3885"
"clsid4897","pplid4370"
"clsid5111","pplid2939"
"clsid5111","pplid978"
"clsid8261","pplid2939"
"clsid8261","pplid978"
"clsid9096","pplid2939"
"clsid9096","pplid978"
"clsid10472","pplid3737"
"clsid10999","pplid3737"
"clsid1152","pplid3029"
"clsid11106","pplid3283"
"clsid11106","pplid3711"
"clsid12653","pplid3283"
"clsid12653","pplid3711"
"clsid4595","pplid289"
"clsid4595","pplid4006"
"clsid4595","pplid410"
"clsid98","pplid289"
"clsid98","pplid4006"
"clsid98","pplid410"
"clsid7627","pplid4330"
"clsid7627","pplid4750"
"clsid4176","pplid3923"
"clsid4176","pplid798"
"clsid450","pplid3923"
"clsid450","pplid798"
"clsid12539","pplid697"
"clsid10496","pplid4128"
"clsid2864","pplid2022"
"clsid2864","pplid2333"
"clsid2864","pplid2929"
"clsid6359","pplid3155"
