"DRQID","BGRID"
"drqid3298","bgrid4097"
"drqid3299","bgrid655"
"drqid3299","bgrid2418"
"drqid3299","bgrid12141"
"drqid3299","bgrid2875"
"drqid3299","bgrid5557"
"drqid3299","bgrid7758"
"drqid3300","bgrid6343"
"drqid3301","bgrid5937"
"drqid3301","bgrid6094"
"drqid3301","bgrid11734"
"drqid3301","bgrid12596"
"drqid3301","bgrid2121"
"drqid3301","bgrid6401"
"drqid3301","bgrid7652"
"drqid3301","bgrid12484"
"drqid3302","bgrid1252"
"drqid3302","bgrid1841"
"drqid3302","bgrid5404"
"drqid3302","bgrid3153"
"drqid3302","bgrid4332"
"drqid3302","bgrid4879"
"drqid3302","bgrid12773"
"drqid3303","bgrid3536"
"drqid3303","bgrid10996"
"drqid3303","bgrid12145"
"drqid3303","bgrid9440"
"drqid3303","bgrid9712"
"drqid3303","bgrid11278"
"drqid3303","bgrid12759"
"drqid3303","bgrid2862"
"drqid3303","bgrid8000"
"drqid3303","bgrid9360"
"drqid3303","bgrid4044"
"drqid3303","bgrid4739"
"drqid3303","bgrid12717"
"drqid3304","bgrid4096"
"drqid3305","bgrid3750"
"drqid3305","bgrid6096"
"drqid3305","bgrid7089"
"drqid3306","bgrid626"
"drqid3306","bgrid1878"
"drqid3306","bgrid5169"
"drqid3306","bgrid5660"
"drqid3306","bgrid6597"
"drqid3306","bgrid12833"
"drqid3306","bgrid5199"
"drqid3306","bgrid7172"
"drqid3306","bgrid9335"
"drqid3306","bgrid11810"
"drqid3306","bgrid4062"
"drqid3306","bgrid4957"
"drqid3306","bgrid7208"
"drqid3306","bgrid9154"
"drqid3306","bgrid1140"
"drqid3306","bgrid4098"
"drqid3306","bgrid4354"
"drqid3306","bgrid7174"
"drqid3306","bgrid10584"
"drqid3307","bgrid5700"
"drqid3307","bgrid9284"
"drqid3307","bgrid11739"
"drqid3308","bgrid9600"
"drqid3308","bgrid9807"
"drqid3309","bgrid5402"
"drqid3309","bgrid2690"
"drqid3309","bgrid7359"
"drqid3309","bgrid8512"
"drqid3309","bgrid11939"
"drqid3309","bgrid5404"
"drqid3310","bgrid288"
"drqid3310","bgrid1704"
"drqid3310","bgrid4633"
"drqid3310","bgrid7009"
"drqid3310","bgrid150"
"drqid3310","bgrid5384"
"drqid3310","bgrid5671"
"drqid3310","bgrid8395"
"drqid3310","bgrid8545"
"drqid3311","bgrid1937"
"drqid3311","bgrid3367"
"drqid3311","bgrid12320"
"drqid3311","bgrid3645"
"drqid3311","bgrid11755"
"drqid3311","bgrid373"
"drqid3312","bgrid519"
"drqid3312","bgrid3370"
"drqid3312","bgrid9680"
"drqid3312","bgrid9878"
"drqid3312","bgrid10628"
"drqid3312","bgrid12991"
"drqid3312","bgrid2270"
"drqid3312","bgrid4010"
"drqid3312","bgrid7804"
"drqid3312","bgrid10827"
"drqid3313","bgrid1981"
"drqid3313","bgrid5643"
"drqid3313","bgrid5666"
"drqid3313","bgrid5939"
"drqid3313","bgrid9421"
"drqid3313","bgrid4668"
"drqid3313","bgrid11832"
"drqid3313","bgrid7668"
"drqid3313","bgrid9581"
"drqid3313","bgrid11802"
"drqid3313","bgrid3821"
"drqid3314","bgrid348"
"drqid3314","bgrid5637"
"drqid3314","bgrid7359"
"drqid3314","bgrid56"
"drqid3314","bgrid4418"
"drqid3314","bgrid5112"
"drqid3315","bgrid1197"
"drqid3315","bgrid10984"
"drqid3315","bgrid11763"
"drqid3315","bgrid6485"
"drqid3315","bgrid11396"
"drqid3315","bgrid193"
"drqid3315","bgrid541"
"drqid3315","bgrid4625"
"drqid3315","bgrid6762"
"drqid3315","bgrid7298"
"drqid3315","bgrid3832"
"drqid3315","bgrid7709"
"drqid3315","bgrid9212"
"drqid3315","bgrid12859"
"drqid3316","bgrid1776"
"drqid3316","bgrid5902"
"drqid3316","bgrid7674"
"drqid3316","bgrid5272"
"drqid3316","bgrid5766"
"drqid3316","bgrid6870"
"drqid3316","bgrid6913"
"drqid3316","bgrid1525"
"drqid3316","bgrid1404"
"drqid3316","bgrid3541"
"drqid3316","bgrid3784"
"drqid3316","bgrid5540"
"drqid3316","bgrid4403"
"drqid3316","bgrid8311"
"drqid3317","bgrid889"
"drqid3317","bgrid4772"
"drqid3317","bgrid12996"
"drqid3317","bgrid11781"
"drqid3317","bgrid1424"
"drqid3317","bgrid10099"
"drqid3317","bgrid10490"
"drqid3318","bgrid1631"
"drqid3318","bgrid6369"
"drqid3318","bgrid12732"
"drqid3319","bgrid227"
"drqid3319","bgrid983"
"drqid3320","bgrid7747"
"drqid3320","bgrid134"
"drqid3320","bgrid10916"
"drqid3320","bgrid4615"
"drqid3320","bgrid5381"
"drqid3321","bgrid3022"
"drqid3321","bgrid8911"
"drqid3321","bgrid9487"
"drqid3321","bgrid3534"
"drqid3321","bgrid6790"
"drqid3321","bgrid9424"
"drqid3321","bgrid11021"
"drqid3321","bgrid1252"
"drqid3321","bgrid1841"
"drqid3321","bgrid4726"
"drqid3322","bgrid4728"
"drqid3322","bgrid6365"
"drqid3322","bgrid1593"
"drqid3322","bgrid5223"
"drqid3322","bgrid9329"
"drqid3322","bgrid2530"
"drqid3322","bgrid11947"
"drqid3323","bgrid7310"
"drqid3323","bgrid8474"
"drqid3323","bgrid6963"
"drqid3323","bgrid11149"
"drqid3323","bgrid5202"
"drqid3323","bgrid8066"
"drqid3324","bgrid3899"
"drqid3324","bgrid7153"
"drqid3324","bgrid4999"
"drqid3324","bgrid8483"
"drqid3324","bgrid4821"
"drqid3325","bgrid470"
"drqid3325","bgrid10756"
"drqid3325","bgrid4444"
"drqid3325","bgrid5062"
"drqid3325","bgrid8198"
"drqid3326","bgrid378"
"drqid3326","bgrid1541"
"drqid3326","bgrid2489"
"drqid3326","bgrid4026"
"drqid3326","bgrid3616"
"drqid3326","bgrid5834"
"drqid3327","bgrid1894"
"drqid3327","bgrid1304"
"drqid3327","bgrid1342"
"drqid3327","bgrid951"
"drqid3327","bgrid7963"
"drqid3327","bgrid10515"
"drqid3328","bgrid2802"
"drqid3328","bgrid7422"
"drqid3328","bgrid10204"
"drqid3328","bgrid12550"
"drqid3328","bgrid7651"
"drqid3329","bgrid11936"
"drqid3330","bgrid788"
"drqid3330","bgrid5948"
"drqid3330","bgrid7656"
"drqid3331","bgrid882"
"drqid3331","bgrid9130"
"drqid3332","bgrid7445"
"drqid3332","bgrid9294"
"drqid3333","bgrid9105"
"drqid3333","bgrid413"
"drqid3333","bgrid2681"
"drqid3333","bgrid6859"
"drqid3333","bgrid12830"
"drqid3333","bgrid4025"
"drqid3333","bgrid7258"
"drqid3333","bgrid12348"
"drqid3333","bgrid2619"
"drqid3333","bgrid5660"
"drqid3333","bgrid8287"
"drqid3333","bgrid10775"
"drqid3334","bgrid7581"
"drqid3334","bgrid7832"
"drqid3335","bgrid335"
"drqid3335","bgrid6862"
"drqid3335","bgrid12488"
"drqid3335","bgrid1562"
"drqid3335","bgrid2783"
"drqid3335","bgrid7275"
"drqid3335","bgrid10308"
"drqid3335","bgrid10391"
"drqid3336","bgrid2992"
"drqid3336","bgrid12505"
"drqid3336","bgrid2526"
"drqid3336","bgrid10965"
"drqid3336","bgrid12811"
"drqid3336","bgrid10403"
"drqid3338","bgrid10354"
"drqid3338","bgrid12605"
"drqid3338","bgrid2282"
"drqid3338","bgrid4847"
"drqid3338","bgrid8887"
"drqid3338","bgrid10263"
"drqid3338","bgrid10492"
"drqid3338","bgrid6859"
"drqid3338","bgrid7170"
"drqid3338","bgrid10565"
"drqid3338","bgrid11693"
"drqid3338","bgrid501"
"drqid3338","bgrid11363"
"drqid3339","bgrid8738"
"drqid3339","bgrid10423"
"drqid3339","bgrid12372"
"drqid3339","bgrid3573"
"drqid3339","bgrid6451"
"drqid3339","bgrid1476"
"drqid3339","bgrid6100"
"drqid3339","bgrid9494"
"drqid3340","bgrid4206"
"drqid3340","bgrid6164"
"drqid3340","bgrid10656"
"drqid3340","bgrid989"
"drqid3340","bgrid5270"
"drqid3340","bgrid11959"
"drqid3340","bgrid6744"
"drqid3340","bgrid7668"
"drqid3340","bgrid7867"
"drqid3340","bgrid9941"
"drqid3340","bgrid9937"
"drqid3340","bgrid12471"
"drqid3341","bgrid850"
"drqid3341","bgrid965"
"drqid3341","bgrid9606"
"drqid3341","bgrid2854"
"drqid3341","bgrid7154"
"drqid3341","bgrid10608"
"drqid3341","bgrid1505"
"drqid3341","bgrid5586"
"drqid3341","bgrid5780"
"drqid3341","bgrid10402"
"drqid3341","bgrid4481"
"drqid3341","bgrid5135"
"drqid3341","bgrid601"
"drqid3341","bgrid7601"
"drqid3341","bgrid7182"
"drqid3341","bgrid9448"
"drqid3341","bgrid7932"
"drqid3341","bgrid3176"
"drqid3341","bgrid7468"
"drqid3341","bgrid6456"
"drqid3341","bgrid6561"
"drqid3341","bgrid7318"
"drqid3341","bgrid584"
"drqid3341","bgrid3113"
"drqid3341","bgrid1821"
"drqid3341","bgrid3032"
"drqid3341","bgrid9715"
"drqid3341","bgrid12787"
"drqid3341","bgrid922"
"drqid3341","bgrid3842"
"drqid3341","bgrid4237"
"drqid3341","bgrid6559"
"drqid3341","bgrid9346"
"drqid3341","bgrid9607"
"drqid3341","bgrid9535"
"drqid3341","bgrid10787"
"drqid3341","bgrid11257"
"drqid3341","bgrid4928"
"drqid3341","bgrid8285"
"drqid3341","bgrid7148"
"drqid3342","bgrid170"
"drqid3342","bgrid1929"
"drqid3342","bgrid4986"
"drqid3342","bgrid6443"
"drqid3342","bgrid8719"
"drqid3342","bgrid8176"
"drqid3342","bgrid452"
"drqid3342","bgrid9267"
"drqid3342","bgrid12822"
"drqid3343","bgrid496"
"drqid3343","bgrid12333"
"drqid3343","bgrid8992"
"drqid3343","bgrid659"
"drqid3343","bgrid4129"
"drqid3343","bgrid5419"
"drqid3343","bgrid8798"
"drqid3343","bgrid11129"
"drqid3343","bgrid12309"
"drqid3344","bgrid1485"
"drqid3344","bgrid4753"
"drqid3344","bgrid5225"
"drqid3344","bgrid10004"
"drqid3344","bgrid12104"
"drqid3345","bgrid2184"
"drqid3345","bgrid7121"
"drqid3345","bgrid4176"
"drqid3346","bgrid198"
"drqid3346","bgrid2286"
"drqid3346","bgrid3438"
"drqid3346","bgrid2306"
"drqid3346","bgrid5907"
"drqid3346","bgrid8328"
"drqid3346","bgrid12634"
"drqid3346","bgrid1124"
"drqid3346","bgrid5981"
"drqid3346","bgrid6133"
"drqid3346","bgrid7029"
"drqid3346","bgrid12083"
"drqid3347","bgrid5692"
"drqid3347","bgrid5803"
"drqid3347","bgrid6059"
"drqid3348","bgrid8605"
"drqid3348","bgrid10680"
"drqid3348","bgrid10973"
"drqid3348","bgrid2589"
"drqid3348","bgrid8869"
"drqid3348","bgrid9378"
"drqid3348","bgrid3152"
"drqid3348","bgrid4565"
"drqid3348","bgrid6364"
"drqid3348","bgrid9210"
"drqid3349","bgrid424"
"drqid3349","bgrid12338"
"drqid3349","bgrid10187"
"drqid3349","bgrid11145"
"drqid3349","bgrid1296"
"drqid3349","bgrid3615"
"drqid3349","bgrid5984"
"drqid3349","bgrid12210"
"drqid3350","bgrid11729"
"drqid3351","bgrid582"
"drqid3351","bgrid1006"
"drqid3351","bgrid2126"
"drqid3351","bgrid2572"
"drqid3351","bgrid6616"
"drqid3351","bgrid7461"
"drqid3351","bgrid11859"
"drqid3351","bgrid6407"
"drqid3352","bgrid1346"
"drqid3352","bgrid832"
"drqid3352","bgrid3277"
"drqid3352","bgrid7007"
"drqid3352","bgrid10194"
"drqid3352","bgrid10359"
"drqid3352","bgrid530"
"drqid3353","bgrid4556"
"drqid3353","bgrid7851"
"drqid3353","bgrid10025"
"drqid3353","bgrid3985"
"drqid3353","bgrid6188"
"drqid3353","bgrid1311"
"drqid3353","bgrid9312"
"drqid3354","bgrid2390"
"drqid3354","bgrid8751"
"drqid3355","bgrid2009"
"drqid3355","bgrid9427"
"drqid3355","bgrid160"
"drqid3355","bgrid449"
"drqid3355","bgrid12096"
"drqid3355","bgrid537"
"drqid3355","bgrid11397"
"drqid3355","bgrid12730"
"drqid3355","bgrid4338"
"drqid3355","bgrid3542"
"drqid3355","bgrid7587"
"drqid3356","bgrid11243"
"drqid3356","bgrid5649"
"drqid3356","bgrid7247"
"drqid3356","bgrid11629"
"drqid3356","bgrid8293"
"drqid3356","bgrid10868"
"drqid3356","bgrid9180"
"drqid3356","bgrid12105"
"drqid3356","bgrid140"
"drqid3356","bgrid548"
"drqid3356","bgrid4306"
"drqid3356","bgrid5149"
"drqid3356","bgrid8071"
"drqid3356","bgrid10753"
"drqid3356","bgrid6847"
"drqid3356","bgrid989"
"drqid3356","bgrid6934"
"drqid3356","bgrid11369"
"drqid3356","bgrid11673"
"drqid3356","bgrid2227"
"drqid3356","bgrid10279"
"drqid3356","bgrid11612"
"drqid3356","bgrid2907"
"drqid3356","bgrid6780"
"drqid3356","bgrid12031"
"drqid3356","bgrid10018"
"drqid3356","bgrid3441"
"drqid3357","bgrid2213"
"drqid3357","bgrid3730"
"drqid3357","bgrid8485"
"drqid3357","bgrid10524"
"drqid3357","bgrid1938"
"drqid3357","bgrid3394"
"drqid3357","bgrid3620"
"drqid3357","bgrid5077"
"drqid3357","bgrid12509"
"drqid3357","bgrid301"
"drqid3357","bgrid1871"
"drqid3357","bgrid11770"
"drqid3357","bgrid12909"
"drqid3357","bgrid2237"
"drqid3357","bgrid12671"
"drqid3357","bgrid5882"
"drqid3357","bgrid8293"
"drqid3357","bgrid7619"
"drqid3357","bgrid1719"
"drqid3357","bgrid8035"
"drqid3357","bgrid9858"
"drqid3357","bgrid10236"
"drqid3357","bgrid12511"
"drqid3357","bgrid8370"
"drqid3357","bgrid8578"
"drqid3357","bgrid12343"
"drqid3357","bgrid2822"
"drqid3357","bgrid3627"
"drqid3357","bgrid11460"
"drqid3357","bgrid12073"
"drqid3357","bgrid10328"
"drqid3357","bgrid12099"
"drqid3357","bgrid9141"
"drqid3357","bgrid150"
"drqid3357","bgrid5384"
"drqid3357","bgrid5671"
"drqid3357","bgrid8395"
"drqid3357","bgrid8545"
"drqid3358","bgrid1930"
"drqid3358","bgrid3101"
"drqid3358","bgrid9394"
"drqid3358","bgrid10436"
"drqid3358","bgrid1936"
"drqid3358","bgrid8596"
"drqid3358","bgrid8895"
"drqid3358","bgrid9916"
"drqid3359","bgrid8069"
"drqid3360","bgrid398"
"drqid3360","bgrid6371"
"drqid3360","bgrid9531"
"drqid3361","bgrid6442"
"drqid3361","bgrid5278"
"drqid3361","bgrid6419"
"drqid3361","bgrid6941"
"drqid3361","bgrid1408"
"drqid3361","bgrid1793"
"drqid3361","bgrid6002"
"drqid3361","bgrid8718"
"drqid3361","bgrid4340"
"drqid3362","bgrid1652"
"drqid3362","bgrid6798"
"drqid3362","bgrid6894"
"drqid3362","bgrid10031"
"drqid3362","bgrid1256"
"drqid3362","bgrid5563"
"drqid3362","bgrid1012"
"drqid3362","bgrid2406"
"drqid3362","bgrid8862"
"drqid3362","bgrid784"
"drqid3362","bgrid6393"
"drqid3362","bgrid9256"
"drqid3362","bgrid1764"
"drqid3362","bgrid7733"
"drqid3362","bgrid1045"
"drqid3362","bgrid5686"
"drqid3362","bgrid4168"
"drqid3362","bgrid4406"
"drqid3362","bgrid1748"
"drqid3362","bgrid8409"
"drqid3362","bgrid6136"
"drqid3362","bgrid10609"
"drqid3364","bgrid4911"
"drqid3364","bgrid7274"
"drqid3364","bgrid8940"
"drqid3365","bgrid873"
"drqid3365","bgrid3165"
"drqid3365","bgrid6061"
"drqid3365","bgrid8017"
"drqid3365","bgrid7050"
"drqid3365","bgrid12587"
"drqid3366","bgrid3360"
"drqid3366","bgrid12204"
"drqid3366","bgrid3206"
"drqid3366","bgrid7048"
"drqid3366","bgrid10920"
"drqid3366","bgrid6291"
"drqid3366","bgrid7132"
"drqid3366","bgrid12342"
"drqid3366","bgrid4207"
"drqid3366","bgrid7522"
"drqid3366","bgrid8592"
"drqid3366","bgrid2718"
"drqid3366","bgrid4829"
"drqid3366","bgrid7019"
"drqid3366","bgrid1183"
"drqid3366","bgrid3962"
"drqid3366","bgrid7263"
"drqid3366","bgrid7345"
"drqid3366","bgrid4874"
"drqid3366","bgrid5658"
"drqid3366","bgrid8051"
"drqid3366","bgrid1636"
"drqid3366","bgrid5613"
"drqid3366","bgrid973"
"drqid3366","bgrid7903"
"drqid3366","bgrid10218"
"drqid3366","bgrid12994"
"drqid3366","bgrid4380"
"drqid3366","bgrid7675"
"drqid3366","bgrid8150"
"drqid3366","bgrid10065"
"drqid3366","bgrid12593"
"drqid3367","bgrid9178"
"drqid3367","bgrid4698"
"drqid3367","bgrid10880"
"drqid3367","bgrid2751"
"drqid3368","bgrid194"
"drqid3368","bgrid7423"
"drqid3368","bgrid12305"
"drqid3368","bgrid4008"
"drqid3368","bgrid5005"
"drqid3368","bgrid5202"
"drqid3368","bgrid11997"
"drqid3368","bgrid3433"
"drqid3368","bgrid5290"
"drqid3368","bgrid6250"
"drqid3368","bgrid11711"
"drqid3369","bgrid7132"
"drqid3369","bgrid10644"
"drqid3369","bgrid11375"
"drqid3369","bgrid11632"
"drqid3369","bgrid914"
"drqid3369","bgrid3382"
"drqid3369","bgrid9282"
"drqid3369","bgrid9667"
"drqid3369","bgrid655"
"drqid3369","bgrid2418"
"drqid3369","bgrid12141"
"drqid3369","bgrid3899"
"drqid3369","bgrid7153"
"drqid3369","bgrid1091"
"drqid3369","bgrid12043"
"drqid3369","bgrid9266"
"drqid3369","bgrid2974"
"drqid3369","bgrid8452"
"drqid3369","bgrid11036"
"drqid3369","bgrid2148"
"drqid3369","bgrid5749"
"drqid3370","bgrid4795"
"drqid3370","bgrid744"
"drqid3370","bgrid2441"
"drqid3370","bgrid5244"
"drqid3370","bgrid7298"
"drqid3370","bgrid7394"
"drqid3370","bgrid12852"
"drqid3371","bgrid488"
"drqid3371","bgrid8236"
"drqid3371","bgrid9562"
"drqid3372","bgrid2066"
"drqid3372","bgrid2346"
"drqid3372","bgrid6873"
"drqid3372","bgrid8114"
"drqid3372","bgrid898"
"drqid3372","bgrid10639"
"drqid3373","bgrid8662"
"drqid3374","bgrid949"
"drqid3374","bgrid2388"
"drqid3374","bgrid4300"
"drqid3374","bgrid9674"
"drqid3374","bgrid9825"
"drqid3374","bgrid10888"
"drqid3374","bgrid3801"
"drqid3374","bgrid2328"
"drqid3374","bgrid8758"
"drqid3374","bgrid12292"
"drqid3375","bgrid7391"
"drqid3375","bgrid10524"
"drqid3375","bgrid1010"
"drqid3375","bgrid4946"
"drqid3375","bgrid1956"
"drqid3375","bgrid3914"
"drqid3375","bgrid7593"
"drqid3375","bgrid12541"
"drqid3375","bgrid6209"
"drqid3375","bgrid8218"
"drqid3376","bgrid6855"
"drqid3376","bgrid11404"
"drqid3377","bgrid5303"
"drqid3377","bgrid5822"
"drqid3378","bgrid181"
"drqid3378","bgrid2950"
"drqid3379","bgrid4193"
"drqid3379","bgrid2442"
"drqid3379","bgrid4681"
"drqid3380","bgrid2905"
"drqid3380","bgrid3081"
"drqid3380","bgrid12323"
"drqid3380","bgrid12696"
"drqid3380","bgrid12685"
"drqid3381","bgrid6154"
"drqid3381","bgrid7133"
"drqid3381","bgrid8754"
"drqid3381","bgrid9701"
"drqid3381","bgrid12257"
"drqid3381","bgrid6215"
"drqid3381","bgrid5941"
"drqid3381","bgrid6832"
"drqid3381","bgrid8953"
"drqid3381","bgrid3265"
"drqid3381","bgrid4509"
"drqid3381","bgrid5353"
"drqid3381","bgrid6350"
"drqid3381","bgrid6505"
"drqid3381","bgrid8254"
"drqid3381","bgrid9089"
"drqid3381","bgrid9687"
"drqid3382","bgrid1660"
"drqid3382","bgrid3895"
"drqid3382","bgrid4076"
"drqid3382","bgrid11910"
"drqid3382","bgrid3195"
"drqid3382","bgrid2310"
"drqid3382","bgrid9758"
"drqid3383","bgrid348"
"drqid3383","bgrid5637"
"drqid3383","bgrid7359"
"drqid3383","bgrid2463"
"drqid3383","bgrid4330"
"drqid3383","bgrid7737"
"drqid3383","bgrid450"
"drqid3383","bgrid3034"
"drqid3383","bgrid5946"
"drqid3383","bgrid10829"
"drqid3383","bgrid3853"
"drqid3383","bgrid7872"
"drqid3383","bgrid1332"
"drqid3383","bgrid5395"
"drqid3383","bgrid3802"
"drqid3383","bgrid3959"
"drqid3383","bgrid4504"
"drqid3383","bgrid9392"
"drqid3383","bgrid10335"
"drqid3383","bgrid1770"
"drqid3384","bgrid10802"
"drqid3384","bgrid12582"
"drqid3384","bgrid6768"
"drqid3384","bgrid9132"
"drqid3385","bgrid886"
"drqid3385","bgrid7177"
"drqid3385","bgrid11175"
"drqid3386","bgrid1802"
"drqid3386","bgrid2330"
"drqid3386","bgrid6330"
"drqid3386","bgrid12828"
"drqid3386","bgrid8317"
"drqid3387","bgrid5675"
"drqid3387","bgrid7995"
"drqid3387","bgrid8235"
"drqid3387","bgrid240"
"drqid3387","bgrid2736"
"drqid3387","bgrid3638"
"drqid3387","bgrid9642"
"drqid3388","bgrid2718"
"drqid3388","bgrid4829"
"drqid3388","bgrid7019"
"drqid3388","bgrid81"
"drqid3388","bgrid1163"
"drqid3388","bgrid6933"
"drqid3388","bgrid12144"
"drqid3389","bgrid11625"
"drqid3389","bgrid7297"
"drqid3389","bgrid8910"
"drqid3389","bgrid2858"
"drqid3389","bgrid9194"
"drqid3390","bgrid4542"
"drqid3390","bgrid9805"
"drqid3390","bgrid10302"
"drqid3390","bgrid10745"
"drqid3390","bgrid4992"
"drqid3390","bgrid8877"
"drqid3390","bgrid5291"
"drqid3390","bgrid11966"
"drqid3390","bgrid12330"
"drqid3390","bgrid12500"
"drqid3391","bgrid1779"
"drqid3391","bgrid6893"
"drqid3391","bgrid1908"
"drqid3391","bgrid5605"
"drqid3391","bgrid7694"
"drqid3391","bgrid11178"
"drqid3391","bgrid11579"
"drqid3391","bgrid2327"
"drqid3391","bgrid3820"
"drqid3391","bgrid4316"
"drqid3391","bgrid1885"
"drqid3391","bgrid2586"
"drqid3391","bgrid12294"
"drqid3391","bgrid5545"
"drqid3391","bgrid10699"
"drqid3391","bgrid8874"
"drqid3391","bgrid815"
"drqid3391","bgrid5332"
"drqid3391","bgrid2154"
"drqid3391","bgrid9724"
"drqid3391","bgrid9911"
"drqid3391","bgrid12738"
"drqid3391","bgrid8118"
"drqid3391","bgrid752"
"drqid3391","bgrid2003"
"drqid3391","bgrid6810"
"drqid3391","bgrid7078"
"drqid3391","bgrid7402"
"drqid3391","bgrid5544"
"drqid3392","bgrid8896"
"drqid3392","bgrid11250"
"drqid3392","bgrid12302"
"drqid3392","bgrid931"
"drqid3392","bgrid3226"
"drqid3392","bgrid6602"
"drqid3393","bgrid1442"
"drqid3393","bgrid7353"
"drqid3393","bgrid8001"
"drqid3393","bgrid8237"
"drqid3393","bgrid8858"
"drqid3394","bgrid7271"
"drqid3394","bgrid6282"
"drqid3394","bgrid10413"
"drqid3394","bgrid12608"
"drqid3394","bgrid460"
"drqid3394","bgrid3204"
"drqid3394","bgrid3888"
"drqid3394","bgrid9470"
"drqid3394","bgrid8133"
"drqid3394","bgrid10212"
"drqid3394","bgrid4868"
"drqid3394","bgrid7407"
"drqid3394","bgrid10109"
"drqid3394","bgrid12525"
"drqid3394","bgrid12747"
"drqid3394","bgrid6421"
"drqid3394","bgrid10559"
"drqid3394","bgrid5014"
"drqid3394","bgrid11073"
"drqid3395","bgrid11014"
"drqid3396","bgrid8895"
"drqid3396","bgrid11303"
"drqid3397","bgrid10402"
"drqid3397","bgrid12537"
"drqid3397","bgrid2004"
"drqid3397","bgrid8167"
"drqid3397","bgrid273"
"drqid3397","bgrid2218"
"drqid3397","bgrid4268"
"drqid3397","bgrid6822"
"drqid3397","bgrid6968"
"drqid3398","bgrid8690"
"drqid3398","bgrid11358"
"drqid3398","bgrid2605"
"drqid3398","bgrid8662"
"drqid3398","bgrid290"
"drqid3398","bgrid8890"
"drqid3398","bgrid12856"
"drqid3399","bgrid10419"
"drqid3399","bgrid2006"
"drqid3399","bgrid3359"
"drqid3399","bgrid1577"
"drqid3399","bgrid11591"
"drqid3400","bgrid1606"
"drqid3400","bgrid5664"
"drqid3400","bgrid11512"
"drqid3400","bgrid12037"
"drqid3400","bgrid1497"
"drqid3400","bgrid3192"
"drqid3400","bgrid9734"
"drqid3400","bgrid7303"
"drqid3400","bgrid10611"
"drqid3400","bgrid12059"
"drqid3400","bgrid3555"
"drqid3400","bgrid7301"
"drqid3400","bgrid1164"
"drqid3400","bgrid9492"
"drqid3400","bgrid7487"
"drqid3400","bgrid1783"
"drqid3400","bgrid1861"
"drqid3400","bgrid3060"
"drqid3400","bgrid3450"
"drqid3400","bgrid6039"
"drqid3400","bgrid9295"
"drqid3400","bgrid9503"
"drqid3400","bgrid11666"
"drqid3400","bgrid3007"
"drqid3400","bgrid8143"
"drqid3400","bgrid1254"
"drqid3400","bgrid4697"
"drqid3400","bgrid6089"
"drqid3400","bgrid6878"
"drqid3400","bgrid11711"
"drqid3400","bgrid2483"
"drqid3400","bgrid5393"
"drqid3400","bgrid4322"
"drqid3400","bgrid10060"
"drqid3400","bgrid6774"
"drqid3400","bgrid11801"
"drqid3400","bgrid8216"
"drqid3400","bgrid4056"
"drqid3400","bgrid8548"
"drqid3400","bgrid9041"
"drqid3400","bgrid5491"
"drqid3400","bgrid8643"
"drqid3400","bgrid12507"
"drqid3400","bgrid545"
"drqid3400","bgrid7787"
"drqid3400","bgrid10254"
"drqid3400","bgrid11976"
"drqid3400","bgrid4112"
"drqid3400","bgrid5469"
"drqid3400","bgrid6751"
"drqid3400","bgrid9636"
"drqid3400","bgrid6136"
"drqid3400","bgrid10609"
"drqid3400","bgrid2235"
"drqid3400","bgrid9883"
"drqid3400","bgrid2019"
"drqid3400","bgrid4948"
"drqid3400","bgrid5176"
"drqid3400","bgrid6970"
"drqid3400","bgrid9188"
"drqid3400","bgrid8108"
"drqid3401","bgrid5985"
"drqid3401","bgrid12357"
"drqid3402","bgrid2693"
"drqid3402","bgrid4126"
"drqid3402","bgrid6466"
"drqid3402","bgrid8340"
"drqid3403","bgrid10981"
"drqid3403","bgrid3457"
"drqid3403","bgrid10739"
"drqid3403","bgrid10802"
"drqid3404","bgrid2925"
"drqid3404","bgrid8092"
"drqid3404","bgrid1940"
"drqid3404","bgrid5837"
"drqid3404","bgrid7269"
"drqid3404","bgrid11904"
"drqid3405","bgrid6800"
"drqid3405","bgrid598"
"drqid3405","bgrid5872"
"drqid3405","bgrid7912"
"drqid3405","bgrid4161"
"drqid3405","bgrid5580"
"drqid3405","bgrid6618"
"drqid3405","bgrid2372"
"drqid3405","bgrid7983"
"drqid3405","bgrid1204"
"drqid3405","bgrid2924"
"drqid3405","bgrid4381"
"drqid3406","bgrid4494"
"drqid3406","bgrid5988"
"drqid3407","bgrid134"
"drqid3407","bgrid10916"
"drqid3407","bgrid3673"
"drqid3407","bgrid7355"
"drqid3407","bgrid5411"
"drqid3407","bgrid8069"
"drqid3407","bgrid10957"
"drqid3408","bgrid8484"
"drqid3408","bgrid1897"
"drqid3408","bgrid7608"
"drqid3408","bgrid9567"
"drqid3409","bgrid3132"
"drqid3409","bgrid3691"
"drqid3409","bgrid5094"
"drqid3409","bgrid3846"
"drqid3409","bgrid11720"
"drqid3410","bgrid2911"
"drqid3410","bgrid5239"
"drqid3410","bgrid7108"
"drqid3410","bgrid9436"
"drqid3410","bgrid12814"
"drqid3410","bgrid6254"
