drqid,clsid
drqid3431,clsid560
drqid3431,clsid7339
drqid3432,clsid2415
drqid3432,clsid3379
drqid3432,clsid3530
drqid3432,clsid7398
drqid3432,clsid8876
drqid3433,clsid4864
drqid3433,clsid956
drqid3434,clsid10622
drqid3434,clsid6166
drqid3434,clsid6752
drqid3434,clsid8761
drqid3435,clsid1044
drqid3435,clsid11502
drqid3435,clsid1864
drqid3435,clsid6740
drqid3435,clsid9612
drqid3436,clsid11428
drqid3436,clsid3985
drqid3436,clsid4988
drqid3436,clsid7849
drqid3436,clsid8353
drqid3437,clsid10338
drqid3437,clsid10932
drqid3437,clsid224
drqid3437,clsid3404
drqid3438,clsid1205
drqid3438,clsid2628
drqid3438,clsid3321
drqid3438,clsid6476
drqid3438,clsid6943
drqid3439,clsid2907
drqid3439,clsid3859
drqid3439,clsid8292
drqid3439,clsid8475
drqid3439,clsid9178
drqid3440,clsid7079
drqid3441,clsid10927
drqid3441,clsid12783
drqid3441,clsid1846
drqid3441,clsid5485
drqid3441,clsid6893
drqid3442,clsid10482
drqid3442,clsid11449
drqid3442,clsid4779
drqid3442,clsid6436
drqid3443,clsid111
drqid3443,clsid1415
drqid3443,clsid4793
drqid3443,clsid5930
drqid3444,clsid12419
drqid3444,clsid2218
drqid3444,clsid6865
drqid3445,clsid2429
drqid3445,clsid3523
drqid3446,clsid1389
drqid3447,clsid10823
drqid3447,clsid2775
drqid3447,clsid7223
drqid3447,clsid7924
drqid3448,clsid4455
drqid3449,clsid10677
drqid3449,clsid11493
drqid3449,clsid1322
drqid3449,clsid3641
drqid3449,clsid466
drqid3449,clsid5036
drqid3449,clsid53
drqid3449,clsid5348
drqid3449,clsid5370
drqid3449,clsid6427
drqid3449,clsid6855
drqid3449,clsid7229
drqid3449,clsid7353
drqid3449,clsid7557
drqid3449,clsid9200
drqid3449,clsid9569
drqid3450,clsid10696
drqid3450,clsid10900
drqid3450,clsid3998
drqid3451,clsid2689
drqid3451,clsid47
drqid3451,clsid5167
drqid3451,clsid74
drqid3452,clsid7013
drqid3452,clsid7615
drqid3452,clsid8456
drqid3453,clsid8032
drqid3454,clsid11308
drqid3454,clsid3841
drqid3454,clsid7258
drqid3454,clsid8210
drqid3455,clsid11482
drqid3455,clsid11593
drqid3455,clsid6125
drqid3456,clsid10755
drqid3456,clsid11050
drqid3456,clsid12406
drqid3456,clsid12462
drqid3456,clsid1401
drqid3456,clsid197
drqid3456,clsid2444
drqid3456,clsid2641
drqid3456,clsid3864
drqid3456,clsid6345
drqid3456,clsid9960
drqid3457,clsid4463
drqid3457,clsid506
drqid3458,clsid4563
drqid3459,clsid4831
drqid3459,clsid6767
drqid3459,clsid7093
drqid3459,clsid8521
drqid3459,clsid9315
drqid3460,clsid11924
drqid3460,clsid6207
drqid3461,clsid9471
drqid3462,clsid10480
drqid3462,clsid11628
drqid3463,clsid2604
drqid3463,clsid8644
drqid3464,clsid11185
drqid3464,clsid3650
drqid3464,clsid5201
drqid3465,clsid4330
drqid3466,clsid11236
drqid3466,clsid5972
drqid3466,clsid7109
drqid3466,clsid9788
drqid3467,clsid11391
drqid3467,clsid5003
drqid3467,clsid8925
drqid3467,clsid9763
drqid3468,clsid3503
drqid3468,clsid3807
drqid3468,clsid66
drqid3468,clsid7904
drqid3469,clsid10048
drqid3470,clsid3829
drqid3470,clsid8080
drqid3471,clsid12678
drqid3471,clsid1751
drqid3471,clsid3118
drqid3471,clsid6824
drqid3471,clsid7804
drqid3472,clsid7185
drqid3473,clsid10235
drqid3473,clsid7469
drqid3473,clsid8888
drqid3474,clsid2489
drqid3474,clsid4025
drqid3474,clsid4272
drqid3474,clsid7527
drqid3474,clsid8217
drqid3475,clsid10303
drqid3475,clsid11070
drqid3475,clsid11175
drqid3475,clsid11245
drqid3475,clsid11648
drqid3475,clsid12264
drqid3475,clsid12541
drqid3475,clsid1493
drqid3475,clsid1617
drqid3475,clsid1672
drqid3475,clsid1709
drqid3475,clsid1885
drqid3475,clsid1902
drqid3475,clsid2082
drqid3475,clsid2583
drqid3475,clsid5790
drqid3475,clsid6197
drqid3475,clsid6641
drqid3475,clsid7418
drqid3475,clsid7518
drqid3475,clsid7578
drqid3475,clsid8307
drqid3475,clsid8556
drqid3475,clsid8692
drqid3476,clsid4204
drqid3476,clsid8750
drqid3477,clsid2106
drqid3477,clsid2692
drqid3477,clsid7057
drqid3478,clsid3757
drqid3479,clsid11108
drqid3479,clsid1607
drqid3479,clsid4114
drqid3479,clsid6391
drqid3480,clsid12192
drqid3480,clsid6238
drqid3480,clsid787
drqid3481,clsid11320
drqid3481,clsid4209
drqid3481,clsid4606
drqid3482,clsid12114
drqid3482,clsid4307
drqid3482,clsid6150
drqid3482,clsid6378
drqid3483,clsid10680
drqid3483,clsid12097
drqid3483,clsid1447
drqid3483,clsid1869
drqid3483,clsid1991
drqid3483,clsid2329
drqid3483,clsid2439
drqid3483,clsid2790
drqid3483,clsid2825
drqid3483,clsid5707
drqid3483,clsid6061
drqid3483,clsid6496
drqid3483,clsid7247
drqid3483,clsid7613
drqid3483,clsid7776
drqid3483,clsid8145
drqid3483,clsid8218
drqid3483,clsid9565
drqid3484,clsid11280
drqid3484,clsid1596
drqid3484,clsid387
drqid3484,clsid9258
drqid3485,clsid9857
drqid3486,clsid5307
drqid3486,clsid7033
drqid3486,clsid8748
drqid3486,clsid8814
drqid3487,clsid1181
drqid3487,clsid1829
drqid3487,clsid6360
drqid3488,clsid15
drqid3488,clsid1935
drqid3488,clsid3963
drqid3488,clsid7466
drqid3488,clsid7800
drqid3489,clsid11342
drqid3489,clsid8486
drqid3490,clsid5633
drqid3490,clsid7314
drqid3490,clsid7340
drqid3490,clsid8802
drqid3490,clsid9994
drqid3491,clsid10141
drqid3491,clsid118
drqid3491,clsid2087
drqid3492,clsid8108
drqid3493,clsid10708
drqid3493,clsid3107
drqid3493,clsid3617
drqid3493,clsid8332
drqid3494,clsid11568
drqid3495,clsid2375
drqid3495,clsid9071
drqid3496,clsid12058
drqid3496,clsid1319
drqid3496,clsid3637
drqid3496,clsid6591
drqid3496,clsid8920
drqid3497,clsid3120
drqid3497,clsid7067
drqid3498,clsid10817
drqid3498,clsid11625
drqid3498,clsid11988
drqid3498,clsid12126
drqid3498,clsid9662
drqid3499,clsid10742
drqid3499,clsid12369
drqid3499,clsid6336
drqid3500,clsid6016
drqid3501,clsid12792
drqid3501,clsid4494
drqid3501,clsid7684
drqid3502,clsid10988
drqid3502,clsid3800
drqid3502,clsid4099
drqid3502,clsid7917
drqid3503,clsid12138
drqid3504,clsid10270
drqid3504,clsid10831
drqid3504,clsid5996
drqid3504,clsid8799
drqid3504,clsid9741
drqid3505,clsid10578
drqid3505,clsid2010
drqid3505,clsid2046
drqid3505,clsid3907
drqid3505,clsid9749
drqid3506,clsid134
drqid3506,clsid2352
drqid3506,clsid3008
drqid3506,clsid3803
drqid3506,clsid5262
drqid3507,clsid10079
drqid3507,clsid10247
drqid3507,clsid10463
drqid3507,clsid12402
drqid3507,clsid12479
drqid3507,clsid1935
drqid3507,clsid3766
drqid3507,clsid4142
drqid3507,clsid5511
drqid3507,clsid6430
drqid3507,clsid6616
drqid3507,clsid7526
drqid3507,clsid7797
drqid3507,clsid8309
drqid3507,clsid9532
drqid3507,clsid9855
drqid3508,clsid10520
drqid3508,clsid12543
drqid3509,clsid12164
drqid3509,clsid2003
drqid3510,clsid10058
drqid3510,clsid11300
drqid3510,clsid2898
drqid3510,clsid8287
drqid3511,clsid10669
drqid3511,clsid2272
drqid3511,clsid255
drqid3511,clsid57
drqid3511,clsid9169
drqid3512,clsid5714
drqid3512,clsid7132
drqid3512,clsid9505
drqid3513,clsid1457
drqid3514,clsid12506
drqid3514,clsid3700
drqid3514,clsid5333
drqid3514,clsid7263
drqid3514,clsid7605
drqid3515,clsid2127
drqid3516,clsid10486
drqid3517,clsid250
drqid3517,clsid4925
drqid3517,clsid7669
drqid3518,clsid2468
drqid3518,clsid6422
drqid3518,clsid6748
drqid3518,clsid7415
drqid3519,clsid1928
drqid3519,clsid3635
drqid3520,clsid10108
drqid3520,clsid11
drqid3520,clsid8853
drqid3521,clsid11278
drqid3521,clsid1540
drqid3521,clsid3209
drqid3521,clsid3678
drqid3521,clsid8676
drqid3522,clsid1240
drqid3522,clsid12809
drqid3522,clsid12946
drqid3522,clsid2095
drqid3522,clsid256
drqid3523,clsid459
drqid3523,clsid5731
drqid3524,clsid10597
drqid3524,clsid11279
drqid3524,clsid2785
drqid3524,clsid7321
drqid3524,clsid8734
drqid3525,clsid2097
drqid3526,clsid1811
drqid3526,clsid3673
drqid3527,clsid3365
drqid3527,clsid3376
drqid3527,clsid960
drqid3528,clsid10814
drqid3528,clsid3827
drqid3528,clsid3910
drqid3528,clsid5856
drqid3528,clsid6757
drqid3529,clsid1123
drqid3529,clsid11431
drqid3529,clsid12129
drqid3529,clsid12987
drqid3529,clsid1829
drqid3529,clsid2291
drqid3529,clsid2466
drqid3529,clsid4370
drqid3529,clsid7143
drqid3529,clsid8469
drqid3529,clsid8678
drqid3529,clsid9075
drqid3529,clsid9726
drqid3530,clsid10364
drqid3530,clsid1585
drqid3530,clsid3001
drqid3530,clsid616
drqid3531,clsid11919
drqid3531,clsid4840
drqid3532,clsid10680
drqid3532,clsid2787
drqid3532,clsid9444
drqid3533,clsid12448
drqid3533,clsid4616
drqid3533,clsid8675
drqid3533,clsid9384
drqid3533,clsid9860
drqid3534,clsid10754
drqid3534,clsid4951
drqid3534,clsid6254
drqid3535,clsid10097
drqid3535,clsid10790
drqid3535,clsid11211
drqid3535,clsid11215
drqid3535,clsid11307
drqid3535,clsid11380
drqid3535,clsid1153
drqid3535,clsid12347
drqid3535,clsid1761
drqid3535,clsid2591
drqid3535,clsid3185
drqid3535,clsid3211
drqid3535,clsid368
drqid3535,clsid4512
drqid3535,clsid5232
drqid3535,clsid5702
drqid3535,clsid5943
drqid3535,clsid7000
drqid3535,clsid7095
drqid3535,clsid7274
drqid3535,clsid8324
drqid3535,clsid8819
drqid3535,clsid9354
drqid3536,clsid11214
drqid3536,clsid2063
drqid3536,clsid7042
drqid3536,clsid9358
drqid3537,clsid3016
drqid3537,clsid5100
drqid3537,clsid8207
drqid3537,clsid9816
drqid3538,clsid11045
drqid3538,clsid11228
drqid3538,clsid1529
drqid3539,clsid10595
drqid3539,clsid4821
drqid3540,clsid10738
drqid3540,clsid4594
drqid3541,clsid1005
drqid3541,clsid11182
drqid3541,clsid3688
drqid3541,clsid6409
drqid3541,clsid6726
drqid3542,clsid12456
drqid3543,clsid10506
drqid3543,clsid10711
drqid3543,clsid11153
drqid3543,clsid898
drqid3544,clsid11631
drqid3544,clsid92
drqid3545,clsid12506
drqid3545,clsid3186
drqid3546,clsid1044
drqid3546,clsid5144
drqid3546,clsid674
drqid3546,clsid997
drqid3547,clsid2244
drqid3547,clsid5794
drqid3548,clsid4342
drqid3549,clsid1173
drqid3549,clsid8252
drqid3549,clsid8914
drqid3550,clsid382
drqid3551,clsid12411
drqid3551,clsid5367
drqid3552,clsid1022
drqid3552,clsid10647
drqid3553,clsid3410
drqid3553,clsid9132
drqid3554,clsid1936
drqid3554,clsid8499
drqid3555,clsid10313
drqid3555,clsid10820
drqid3555,clsid10907
drqid3555,clsid11289
drqid3555,clsid11766
drqid3555,clsid12406
drqid3555,clsid12688
drqid3555,clsid12825
drqid3555,clsid1633
drqid3555,clsid1751
drqid3555,clsid2625
drqid3555,clsid3534
drqid3555,clsid3640
drqid3555,clsid6277
drqid3555,clsid76
drqid3555,clsid7666
drqid3555,clsid7838
drqid3555,clsid7948
drqid3555,clsid8046
drqid3555,clsid8364
drqid3555,clsid9917
drqid3555,clsid9933
drqid3556,clsid266
drqid3557,clsid196
drqid3558,clsid11886
drqid3558,clsid3591
drqid3558,clsid4242
drqid3559,clsid11797
drqid3559,clsid6205
drqid3560,clsid1878
drqid3560,clsid6964
drqid3561,clsid1644
drqid3561,clsid1897
drqid3561,clsid3053
drqid3561,clsid3871
drqid3561,clsid3993
drqid3561,clsid4625
drqid3561,clsid4996
drqid3561,clsid5146
drqid3561,clsid5772
drqid3561,clsid5947
drqid3561,clsid6186
drqid3561,clsid7870
drqid3561,clsid8843
drqid3562,clsid9781
drqid3563,clsid8446
drqid3563,clsid932
drqid3564,clsid10363
drqid3564,clsid3757
drqid3564,clsid4150
drqid3564,clsid9432
drqid3565,clsid10374
drqid3565,clsid1920
drqid3565,clsid5684
drqid3565,clsid9660
drqid3566,clsid2613
drqid3566,clsid3239
drqid3566,clsid4276
drqid3566,clsid4492
drqid3566,clsid5658
drqid3567,clsid1417
drqid3567,clsid2140
drqid3567,clsid7377
drqid3567,clsid8115
drqid3567,clsid8776
drqid3568,clsid10108
drqid3568,clsid2916
drqid3568,clsid6680
drqid3569,clsid11849
drqid3569,clsid1231
drqid3569,clsid7287
drqid3570,clsid10011
drqid3570,clsid10752
drqid3570,clsid11020
drqid3570,clsid11101
drqid3570,clsid11344
drqid3570,clsid11663
drqid3570,clsid1414
drqid3570,clsid1948
drqid3570,clsid2405
drqid3570,clsid2595
drqid3570,clsid3249
drqid3570,clsid3814
drqid3570,clsid4189
drqid3570,clsid4439
drqid3570,clsid474
drqid3570,clsid5265
drqid3570,clsid59
drqid3570,clsid5955
drqid3570,clsid6059
drqid3570,clsid677
drqid3570,clsid70
drqid3570,clsid7149
drqid3570,clsid7860
drqid3570,clsid8686
drqid3570,clsid954
drqid3570,clsid9704
drqid3570,clsid9732
drqid3571,clsid11107
drqid3571,clsid6584
drqid3572,clsid5958
drqid3573,clsid5845
drqid3573,clsid9182
drqid3573,clsid9283
drqid3574,clsid3700
drqid3574,clsid4539
drqid3574,clsid8891
drqid3575,clsid11719
drqid3575,clsid2915
drqid3575,clsid3406
drqid3575,clsid6704
drqid3576,clsid2292
drqid3576,clsid5496
drqid3577,clsid11483
drqid3577,clsid2832
drqid3577,clsid6253
drqid3577,clsid8258
drqid3578,clsid4240
drqid3578,clsid7639
drqid3579,clsid7475
drqid3580,clsid6442
drqid3580,clsid6545
drqid3581,clsid11739
drqid3581,clsid11816
drqid3581,clsid5186
drqid3581,clsid6897
drqid3582,clsid5442
drqid3583,clsid11358
drqid3583,clsid3957
drqid3583,clsid9360
drqid3584,clsid2457
drqid3584,clsid3439
drqid3584,clsid386
drqid3584,clsid5111
drqid3584,clsid634
drqid3585,clsid10805
drqid3586,clsid10245
drqid3586,clsid10293
drqid3586,clsid10602
drqid3586,clsid10948
drqid3586,clsid11145
drqid3586,clsid11398
drqid3586,clsid2067
drqid3586,clsid2185
drqid3586,clsid2725
drqid3586,clsid3114
drqid3586,clsid3896
drqid3586,clsid403
drqid3586,clsid5195
drqid3586,clsid6076
drqid3586,clsid6090
drqid3586,clsid6457
drqid3586,clsid6900
drqid3586,clsid7370
drqid3586,clsid7940
drqid3586,clsid8113
drqid3586,clsid8445
drqid3586,clsid8629
drqid3586,clsid8881
drqid3586,clsid9846
drqid3586,clsid994
drqid3587,clsid10798
drqid3587,clsid4352
drqid3587,clsid6217
drqid3587,clsid7999
drqid3587,clsid9487
drqid3588,clsid2077
drqid3588,clsid8073
drqid3589,clsid12425
drqid3589,clsid12625
drqid3589,clsid5663
drqid3589,clsid8477
drqid3590,clsid10091
drqid3590,clsid11770
drqid3590,clsid11979
drqid3590,clsid1322
drqid3590,clsid1603
drqid3590,clsid4375
drqid3590,clsid4630
drqid3590,clsid8535
drqid3590,clsid8706
drqid3590,clsid9232
drqid3590,clsid9448
drqid3591,clsid5836
drqid3591,clsid5988
drqid3592,clsid2421
drqid3592,clsid3739
drqid3592,clsid7052
drqid3593,clsid1918
drqid3593,clsid2959
drqid3593,clsid5334
drqid3593,clsid8033
drqid3594,clsid2959
drqid3594,clsid6668
drqid3595,clsid1962
drqid3595,clsid2096
drqid3595,clsid2810
drqid3595,clsid8260
drqid3596,clsid4567
drqid3596,clsid488
drqid3596,clsid6673
drqid3597,clsid3804
drqid3597,clsid6954
drqid3598,clsid4669
drqid3598,clsid5731
drqid3598,clsid7567
drqid3599,clsid441
drqid3599,clsid9314
drqid3600,clsid11091
drqid3600,clsid2586
drqid3600,clsid2757
drqid3600,clsid3361
drqid3601,clsid2578
drqid3601,clsid3322
drqid3601,clsid6787
drqid3601,clsid8684
drqid3602,clsid12035
drqid3602,clsid3611
drqid3602,clsid59
drqid3603,clsid2204
drqid3603,clsid8050
drqid3604,clsid105
drqid3604,clsid10698
drqid3604,clsid12752
drqid3604,clsid1742
drqid3604,clsid2486
drqid3604,clsid3119
drqid3604,clsid4065
drqid3604,clsid4258
drqid3604,clsid4430
drqid3604,clsid530
drqid3604,clsid6699
drqid3604,clsid728
drqid3604,clsid7762
drqid3604,clsid7991
drqid3605,clsid10726
drqid3605,clsid11024
drqid3605,clsid6461
drqid3605,clsid9383
drqid3606,clsid3521
drqid3607,clsid4088
drqid3607,clsid758
drqid3608,clsid12930
drqid3608,clsid7891
drqid3608,clsid9193
drqid3609,clsid10279
drqid3609,clsid10334
drqid3609,clsid10637
drqid3609,clsid11394
drqid3609,clsid114
drqid3609,clsid1264
drqid3609,clsid12907
drqid3609,clsid4893
drqid3609,clsid6576
drqid3609,clsid6649
drqid3609,clsid7076
drqid3609,clsid7365
drqid3609,clsid8260
drqid3609,clsid8859
drqid3609,clsid9191
drqid3609,clsid947
drqid3610,clsid10277
drqid3610,clsid11515
drqid3610,clsid9299
drqid3610,clsid9849
drqid3610,clsid9920
drqid3611,clsid10515
drqid3611,clsid1701
drqid3611,clsid2096
drqid3611,clsid4847
drqid3611,clsid62
drqid3612,clsid1589
drqid3612,clsid2137
drqid3612,clsid2686
drqid3612,clsid3707
drqid3612,clsid5372
drqid3612,clsid559
drqid3612,clsid5656
drqid3612,clsid5898
drqid3612,clsid6132
drqid3612,clsid830
drqid3613,clsid11715
drqid3613,clsid12793
drqid3613,clsid2450
drqid3613,clsid3623
drqid3613,clsid4174
drqid3613,clsid4560
drqid3613,clsid4678
drqid3613,clsid6902
drqid3613,clsid8909
drqid3614,clsid12318
drqid3614,clsid2779
drqid3614,clsid3535
drqid3614,clsid3889
drqid3614,clsid419
drqid3615,clsid10121
drqid3615,clsid11329
drqid3615,clsid11797
drqid3615,clsid1188
drqid3615,clsid12704
drqid3615,clsid1458
drqid3615,clsid1733
drqid3615,clsid2014
drqid3615,clsid2396
drqid3615,clsid2833
drqid3615,clsid3151
drqid3615,clsid4046
drqid3615,clsid484
drqid3615,clsid5175
drqid3615,clsid5180
drqid3615,clsid5189
drqid3615,clsid5402
drqid3615,clsid5788
drqid3615,clsid6183
drqid3615,clsid7010
drqid3615,clsid7661
drqid3615,clsid8092
drqid3615,clsid9353
drqid3615,clsid9817
drqid3616,clsid1873
drqid3616,clsid2196
drqid3616,clsid832
drqid3617,clsid10223
drqid3617,clsid11357
drqid3617,clsid3303
drqid3617,clsid5344
drqid3617,clsid5737
drqid3618,clsid12649
drqid3618,clsid2832
drqid3618,clsid4946
drqid3618,clsid6562
drqid3618,clsid6948
drqid3619,clsid10017
drqid3619,clsid11162
drqid3619,clsid1851
drqid3619,clsid3210
drqid3619,clsid3436
drqid3619,clsid4057
drqid3619,clsid6841
drqid3619,clsid7270
drqid3619,clsid8288
drqid3619,clsid8406
drqid3620,clsid3560
drqid3620,clsid4779
drqid3620,clsid6078
drqid3621,clsid10469
drqid3621,clsid11566
drqid3621,clsid2428
drqid3621,clsid4170
drqid3622,clsid12277
drqid3622,clsid2083
drqid3622,clsid6661
drqid3623,clsid10847
drqid3623,clsid2445
drqid3623,clsid3257
drqid3623,clsid6003
drqid3623,clsid852
drqid3624,clsid7482
drqid3625,clsid1430
drqid3625,clsid3046
drqid3626,clsid12041
drqid3626,clsid627
drqid3626,clsid9566
drqid3627,clsid12523
drqid3627,clsid8985
drqid3628,clsid12322
drqid3628,clsid2365
drqid3629,clsid10950
drqid3629,clsid2586
drqid3629,clsid6584
drqid3629,clsid7501
drqid3629,clsid7536
drqid3630,clsid8379
drqid3630,clsid8466
drqid3630,clsid8960
drqid3631,clsid8404
drqid3632,clsid11626
drqid3632,clsid12098
drqid3633,clsid10044
drqid3633,clsid11186
drqid3633,clsid4061
drqid3634,clsid1617
drqid3634,clsid2943
drqid3634,clsid832
drqid3634,clsid8323
drqid3634,clsid9013
drqid3635,clsid1839
drqid3635,clsid3896
drqid3635,clsid6172
drqid3635,clsid7107
drqid3635,clsid7664
drqid3636,clsid1336
drqid3637,clsid1443
drqid3638,clsid3394
drqid3638,clsid3660
drqid3638,clsid534
drqid3638,clsid8482
drqid3639,clsid1103
drqid3639,clsid1336
drqid3639,clsid4156
drqid3640,clsid10077
drqid3640,clsid11638
drqid3640,clsid12064
drqid3640,clsid12182
drqid3640,clsid12529
drqid3640,clsid12778
drqid3640,clsid1563
drqid3640,clsid1883
drqid3640,clsid2333
drqid3640,clsid2778
drqid3640,clsid6644
drqid3640,clsid7260
drqid3640,clsid7400
drqid3640,clsid7629
drqid3640,clsid91
drqid3640,clsid9667
drqid3641,clsid1945
drqid3641,clsid3028
drqid3641,clsid3623
drqid3641,clsid4757
drqid3641,clsid9672
drqid3642,clsid9886
drqid3643,clsid12227
drqid3643,clsid2971
drqid3643,clsid5256
drqid3644,clsid2367
drqid3644,clsid2964
drqid3644,clsid4711
drqid3644,clsid9688
drqid3645,clsid11639
drqid3645,clsid6840
drqid3646,clsid3266
drqid3647,clsid4479
drqid3648,clsid10380
drqid3648,clsid4410
drqid3648,clsid4931
drqid3648,clsid5413
drqid3649,clsid10262
drqid3649,clsid2780
drqid3649,clsid3637
drqid3649,clsid7754
drqid3649,clsid8924
drqid3650,clsid10617
drqid3650,clsid12563
drqid3650,clsid6803
drqid3650,clsid741
drqid3651,clsid11009
drqid3652,clsid4058
drqid3653,clsid293
drqid3654,clsid370
drqid3654,clsid4117
drqid3654,clsid4845
drqid3654,clsid6959
drqid3654,clsid7620
drqid3655,clsid8004
drqid3655,clsid9419
drqid3656,clsid12181
drqid3657,clsid3394
drqid3657,clsid3447
drqid3657,clsid8206
drqid3657,clsid8882
drqid3657,clsid8975
drqid3658,clsid4036
drqid3658,clsid6706
drqid3658,clsid7329
drqid3658,clsid8997
drqid3659,clsid8270
drqid3660,clsid1230
drqid3660,clsid7026
drqid3661,clsid3380
drqid3661,clsid6894
drqid3662,clsid3514
drqid3662,clsid3924
drqid3662,clsid7616
drqid3662,clsid9121
drqid3662,clsid948
drqid3663,clsid4485
drqid3663,clsid5954
drqid3663,clsid6717
drqid3663,clsid9067
drqid3664,clsid8977
drqid3665,clsid11834
drqid3665,clsid12539
drqid3665,clsid12853
drqid3665,clsid2744
drqid3665,clsid3768
drqid3665,clsid4189
drqid3665,clsid4744
drqid3665,clsid6180
drqid3665,clsid6811
drqid3665,clsid7157
drqid3665,clsid8756
drqid3666,clsid1306
drqid3667,clsid12874
drqid3668,clsid8123
drqid3668,clsid8530
drqid3669,clsid4947
drqid3670,clsid12892
drqid3670,clsid12901
drqid3670,clsid554
drqid3671,clsid10530
drqid3671,clsid10809
drqid3671,clsid11831
drqid3671,clsid12704
drqid3671,clsid1715
drqid3672,clsid379
drqid3672,clsid5926
drqid3672,clsid7048
drqid3672,clsid9250
drqid3673,clsid10847
drqid3673,clsid1593
drqid3673,clsid5364
drqid3673,clsid5961
drqid3674,clsid12427
drqid3674,clsid12687
drqid3674,clsid5753
drqid3674,clsid8545
drqid3675,clsid9700
drqid3676,clsid488
drqid3677,clsid10118
drqid3677,clsid10725
drqid3677,clsid11006
drqid3677,clsid11111
drqid3677,clsid11439
drqid3677,clsid12155
drqid3677,clsid12497
drqid3677,clsid2149
drqid3677,clsid2364
drqid3677,clsid2769
drqid3677,clsid4097
drqid3677,clsid4192
drqid3677,clsid501
drqid3677,clsid5480
drqid3677,clsid6039
drqid3677,clsid6041
drqid3677,clsid6582
drqid3677,clsid6803
drqid3677,clsid8204
drqid3677,clsid8339
drqid3677,clsid9342
drqid3677,clsid9949
drqid3678,clsid12054
drqid3678,clsid6917
drqid3679,clsid110
drqid3679,clsid1884
drqid3679,clsid2190
drqid3679,clsid2849
drqid3679,clsid7410
drqid3680,clsid10455
drqid3680,clsid1969
drqid3680,clsid5263
drqid3680,clsid7926
drqid3680,clsid8597
drqid3681,clsid12420
drqid3681,clsid5335
drqid3682,clsid1294
drqid3682,clsid6924
drqid3683,clsid133
drqid3683,clsid1791
drqid3683,clsid3260
drqid3683,clsid8727
drqid3683,clsid9683
drqid3684,clsid8192
drqid3685,clsid3785
drqid3685,clsid3884
drqid3686,clsid6852
drqid3686,clsid933
drqid3687,clsid11454
drqid3687,clsid12168
drqid3688,clsid11861
drqid3688,clsid5414
drqid3688,clsid6894
drqid3688,clsid7772
drqid3689,clsid9452
drqid3690,clsid12084
drqid3690,clsid12243
drqid3690,clsid6860
drqid3690,clsid735
drqid3691,clsid133
drqid3692,clsid12259
drqid3692,clsid4715
drqid3692,clsid5606
drqid3693,clsid11805
drqid3693,clsid3428
drqid3693,clsid4046
drqid3693,clsid5650
drqid3693,clsid7697
drqid3694,clsid12572
drqid3695,clsid2628
