"SUBCOMPONENTID","CLASSNAME"
"SCP12624","PCA5594"
"SCP12629","PCA3"
"SCP12631","PCA2766"
"SCP12631","PCA1931"
"SCP12631","PCA5970"
"SCP12632","PCA7887"
"SCP12632","PCA750"
"SCP12632","PCA3791"
"SCP12634","PCA26"
"SCP12641","PCA41"
"SCP12643","PCA7871"
"SCP12643","PCA8759"
"SCP12643","PCA2684"
"SCP12645","PCA7936"
"SCP12645","PCA7531"
"SCP12645","PCA7657"
"SCP12646","PCA1"
"SCP12649","PCA6"
"SCP12651","PCA6689"
"SCP12651","PCA3940"
"SCP12651","PCA8315"
"SCP12654","PCA33"
"SCP12656","PCA7620"
"SCP12656","PCA3649"
"SCP12656","PCA2402"
"SCP12658","PCA32"
"SCP12661","PCA7825"
"SCP12661","PCA4722"
"SCP12661","PCA7300"
"SCP12663","PCA70"
"SCP12665","PCA51"
"SCP12666","PCA9131"
"SCP12666","PCA4975"
"SCP12666","PCA6415"
"SCP12667","PCA7983"
"SCP12667","PCA9543"
"SCP12667","PCA8911"
"SCP12668","PCA46"
"SCP12674","PCA1340"
"SCP12674","PCA9536"
"SCP12674","PCA6376"
"SCP12675","PCA55"
"SCP12676","PCA7367"
"SCP12676","PCA1116"
"SCP12676","PCA8519"
"SCP12677","PCA46"
"SCP12678","PCA5003"
"SCP12678","PCA5644"
"SCP12678","PCA3571"
"SCP12679","PCA4262"
"SCP12679","PCA1689"
"SCP12679","PCA2404"
"SCP12683","PCA1385"
"SCP12683","PCA2757"
"SCP12683","PCA7800"
"SCP12684","PCA1798"
"SCP12684","PCA8779"
"SCP12684","PCA8758"
"SCP12690","PCA4334"
"SCP12690","PCA9851"
"SCP12690","PCA9166"
"SCP12694","PCA7028"
"SCP12694","PCA2441"
"SCP12694","PCA7604"
"SCP12695","PCA1414"
"SCP12695","PCA9792"
"SCP12695","PCA8731"
"SCP12698","PCA8296"
"SCP12698","PCA9465"
"SCP12698","PCA2611"
"SCP12699","PCA61"
"SCP12700","PCA62"
"SCP12701","PCA37"
"SCP12702","PCA22"
"SCP12703","PCA3097"
"SCP12703","PCA4218"
"SCP12703","PCA7034"
"SCP12704","PCA8760"
"SCP12704","PCA8130"
"SCP12704","PCA948"
"SCP12705","PCA56"
"SCP12706","PCA7056"
"SCP12706","PCA507"
"SCP12706","PCA874"
"SCP12717","PCA2101"
"SCP12717","PCA6545"
"SCP12717","PCA838"
"SCP12719","PCA45"
"SCP12720","PCA3653"
"SCP12720","PCA208"
"SCP12720","PCA6964"
"SCP12721","PCA6843"
"SCP12721","PCA9944"
"SCP12721","PCA4175"
"SCP12723","PCA8"
"SCP12724","PCA4215"
"SCP12724","PCA9616"
"SCP12724","PCA9089"
"SCP12725","PCA53"
"SCP12727","PCA47"
"SCP12730","PCA11"
"SCP12731","PCA1283"
"SCP12731","PCA5565"
"SCP12731","PCA9074"
"SCP12734","PCA3"
"SCP12737","PCA361"
"SCP12737","PCA7706"
"SCP12737","PCA2688"
"SCP12738","PCA31"
"SCP12738","PCA3322"
"SCP12738","PCA1585"
"SCP12741","PCA9092"
"SCP12741","PCA9360"
"SCP12741","PCA4524"
"SCP12745","PCA8"
"SCP12748","PCA7724"
"SCP12748","PCA3435"
"SCP12748","PCA7927"
"SCP12749","PCA7318"
"SCP12749","PCA3487"
"SCP12749","PCA5439"
"SCP12750","PCA63"
"SCP12752","PCA17"
"SCP12755","PCA4258"
"SCP12755","PCA2755"
"SCP12755","PCA3607"
"SCP12756","PCA53"
"SCP12757","PCA713"
"SCP12757","PCA6716"
"SCP12757","PCA6035"
"SCP12762","PCA5715"
"SCP12762","PCA5086"
"SCP12762","PCA4594"
"SCP12763","PCA16"
"SCP12764","PCA3130"
"SCP12764","PCA2844"
"SCP12764","PCA8218"
"SCP12765","PCA45"
"SCP12766","PCA5111"
"SCP12766","PCA2880"
"SCP12766","PCA5035"
"SCP12768","PCA5811"
"SCP12768","PCA3127"
"SCP12768","PCA457"
"SCP12771","PCA70"
"SCP12774","PCA59"
"SCP12775","PCA1058"
"SCP12775","PCA3864"
"SCP12775","PCA9791"
"SCP12776","PCA28"
"SCP12777","PCA4119"
"SCP12777","PCA1296"
"SCP12777","PCA3317"
"SCP12778","PCA41"
"SCP12779","PCA8"
"SCP12780","PCA19"
"SCP12781","PCA6757"
"SCP12781","PCA8056"
"SCP12781","PCA4199"
"SCP12782","PCA42"
"SCP12785","PCA34"
"SCP12788","PCA9327"
"SCP12788","PCA423"
"SCP12788","PCA1662"
"SCP12789","PCA10"
"SCP12796","PCA27"
"SCP12797","PCA22"
"SCP12798","PCA8729"
"SCP12798","PCA5965"
"SCP12798","PCA5545"
"SCP12800","PCA1776"
"SCP12800","PCA8552"
"SCP12800","PCA1867"
"SCP12806","PCA9339"
"SCP12806","PCA3928"
"SCP12806","PCA4148"
"SCP12809","PCA39"
"SCP12810","PCA70"
"SCP12811","PCA3938"
"SCP12811","PCA4200"
"SCP12811","PCA2605"
"SCP12813","PCA9698"
"SCP12813","PCA9686"
"SCP12813","PCA3610"
"SCP12815","PCA66"
"SCP12817","PCA66"
"SCP12822","PCA7690"
"SCP12822","PCA1448"
"SCP12822","PCA7238"
"SCP12826","PCA28"
"SCP12827","PCA3468"
"SCP12827","PCA6458"
"SCP12827","PCA1392"
"SCP12828","PCA51"
"SCP12832","PCA745"
"SCP12832","PCA5526"
"SCP12832","PCA6596"
"SCP12833","PCA48"
"SCP12835","PCA1380"
"SCP12835","PCA8313"
"SCP12835","PCA7891"
"SCP12837","PCA50"
"SCP12839","PCA1995"
"SCP12839","PCA7493"
"SCP12839","PCA9411"
"SCP12840","PCA9123"
"SCP12840","PCA560"
"SCP12840","PCA9804"
"SCP12841","PCA36"
"SCP12842","PCA29"
"SCP12843","PCA8"
"SCP12845","PCA39"
"SCP12850","PCA3997"
"SCP12850","PCA4866"
"SCP12850","PCA5843"
"SCP12852","PCA880"
"SCP12852","PCA1046"
"SCP12852","PCA9143"
"SCP12856","PCA3073"
"SCP12856","PCA5230"
"SCP12856","PCA690"
"SCP12858","PCA63"
"SCP12864","PCA37"
"SCP12867","PCA7"
"SCP12869","PCA67"
"SCP12873","PCA8789"
"SCP12873","PCA9353"
"SCP12873","PCA1718"
"SCP12874","PCA826"
"SCP12874","PCA7179"
"SCP12874","PCA3569"
"SCP12880","PCA2235"
"SCP12880","PCA4978"
"SCP12880","PCA4042"
"SCP12882","PCA22"
"SCP12884","PCA174"
"SCP12884","PCA5590"
"SCP12884","PCA9797"
"SCP12885","PCA53"
"SCP12893","PCA6074"
"SCP12893","PCA7109"
"SCP12893","PCA4473"
"SCP12902","PCA8387"
"SCP12902","PCA9270"
"SCP12902","PCA9846"
"SCP12905","PCA32"
"SCP12906","PCA2413"
"SCP12906","PCA4794"
"SCP12906","PCA2935"
"SCP12908","PCA9552"
"SCP12908","PCA135"
"SCP12908","PCA305"
"SCP12912","PCA25"
"SCP12914","PCA36"
"SCP12917","PCA9381"
"SCP12917","PCA9372"
"SCP12917","PCA1627"
"SCP12925","PCA34"
"SCP12932","PCA6863"
"SCP12932","PCA832"
"SCP12932","PCA2946"
"SCP12936","PCA50"
"SCP12940","PCA25"
"SCP12942","PCA4"
"SCP12945","PCA8307"
"SCP12945","PCA1544"
"SCP12945","PCA1896"
"SCP12946","PCA26"
"SCP12947","PCA17"
"SCP12948","PCA46"
"SCP12952","PCA2423"
"SCP12952","PCA3159"
"SCP12952","PCA6260"
"SCP12954","PCA7481"
"SCP12954","PCA3320"
"SCP12954","PCA1670"
"SCP12960","PCA62"
"SCP12962","PCA54"
"SCP12964","PCA2554"
"SCP12964","PCA1396"
"SCP12964","PCA4658"
"SCP12968","PCA57"
"SCP12970","PCA13"
"SCP12972","PCA58"
"SCP12974","PCA61"
"SCP12978","PCA35"
"SCP12979","PCA31"
"SCP12985","PCA4927"
"SCP12985","PCA1196"
"SCP12985","PCA8218"
"SCP12992","PCA2833"
"SCP12992","PCA1673"
"SCP12992","PCA1959"
"SCP12993","PCA2741"
"SCP12993","PCA6015"
"SCP12993","PCA9866"
"SCP12995","PCA2387"
"SCP12995","PCA3840"
"SCP12995","PCA8621"
"SCP12996","PCA31"
"SCP12997","PCA63"
"SCP13002","PCA5062"
"SCP13002","PCA389"
"SCP13002","PCA7991"
"SCP13004","PCA8119"
"SCP13004","PCA7536"
"SCP13004","PCA5278"
"SCP13005","PCA7389"
"SCP13005","PCA7976"
"SCP13005","PCA9976"
"SCP13011","PCA5582"
"SCP13011","PCA2130"
"SCP13011","PCA5082"
"SCP13013","PCA33"
"SCP13014","PCA40"
"SCP13022","PCA31"
"SCP13023","PCA13"
"SCP13024","PCA62"
"SCP13025","PCA57"
"SCP13035","PCA9"
"SCP13036","PCA22"
"SCP13037","PCA3133"
"SCP13037","PCA4867"
"SCP13037","PCA7177"
"SCP13040","PCA8809"
"SCP13040","PCA2462"
"SCP13040","PCA1925"
"SCP13045","PCA45"
"SCP13047","PCA3881"
"SCP13047","PCA2518"
"SCP13047","PCA2596"
"SCP13048","PCA5818"
"SCP13048","PCA2141"
"SCP13048","PCA7603"
"SCP13052","PCA18"
"SCP13059","PCA4747"
"SCP13059","PCA5239"
"SCP13059","PCA5722"
"SCP13060","PCA2495"
"SCP13060","PCA5038"
"SCP13060","PCA7335"
"SCP13061","PCA3081"
"SCP13061","PCA3797"
"SCP13061","PCA8367"
"SCP13063","PCA46"
"SCP13064","PCA4593"
"SCP13064","PCA876"
"SCP13064","PCA5145"
"SCP13065","PCA9781"
"SCP13065","PCA8896"
"SCP13065","PCA2060"
"SCP13066","PCA9598"
"SCP13066","PCA476"
"SCP13066","PCA1388"
"SCP13069","PCA44"
"SCP13070","PCA1"
"SCP13072","PCA68"
"SCP13073","PCA23"
"SCP13077","PCA34"
"SCP13079","PCA7963"
"SCP13079","PCA3775"
"SCP13079","PCA9116"
"SCP13081","PCA9364"
"SCP13081","PCA8444"
"SCP13081","PCA5439"
"SCP13085","PCA34"
"SCP13087","PCA2061"
"SCP13087","PCA908"
"SCP13087","PCA8372"
"SCP13091","PCA7953"
"SCP13091","PCA2314"
"SCP13091","PCA4820"
"SCP13095","PCA13"
"SCP13096","PCA3791"
"SCP13096","PCA5107"
"SCP13096","PCA8830"
"SCP13103","PCA6158"
"SCP13103","PCA1908"
"SCP13103","PCA5319"
"SCP13104","PCA34"
"SCP13106","PCA52"
"SCP13107","PCA4"
"SCP13114","PCA2472"
"SCP13114","PCA4290"
"SCP13114","PCA9092"
"SCP13116","PCA26"
"SCP13117","PCA2093"
"SCP13117","PCA410"
"SCP13117","PCA7317"
"SCP13119","PCA16"
"SCP13120","PCA26"
"SCP13124","PCA63"
"SCP13125","PCA1900"
"SCP13125","PCA1589"
"SCP13125","PCA2259"
"SCP13128","PCA475"
"SCP13128","PCA4377"
"SCP13128","PCA6914"
"SCP13130","PCA62"
"SCP13131","PCA2215"
"SCP13131","PCA9656"
"SCP13131","PCA2903"
"SCP13132","PCA13"
"SCP13133","PCA4311"
"SCP13133","PCA6248"
"SCP13133","PCA6450"
"SCP13135","PCA2276"
"SCP13135","PCA4686"
"SCP13135","PCA3929"
"SCP13137","PCA3631"
"SCP13137","PCA1225"
"SCP13137","PCA2359"
"SCP13143","PCA864"
"SCP13143","PCA6454"
"SCP13143","PCA2081"
"SCP13144","PCA6408"
"SCP13144","PCA2794"
"SCP13144","PCA1428"
"SCP13145","PCA390"
"SCP13145","PCA6261"
"SCP13145","PCA7319"
"SCP13146","PCA9674"
"SCP13146","PCA7623"
"SCP13146","PCA9701"
"SCP13147","PCA37"
"SCP13148","PCA5"
"SCP13152","PCA2798"
"SCP13152","PCA1709"
"SCP13152","PCA1073"
"SCP13154","PCA1220"
"SCP13154","PCA6687"
"SCP13154","PCA4289"
"SCP13160","PCA29"
"SCP13161","PCA67"
"SCP13162","PCA6929"
"SCP13162","PCA7002"
"SCP13162","PCA9286"
"SCP13163","PCA47"
"SCP13165","PCA28"
"SCP13166","PCA11"
"SCP13168","PCA30"
"SCP13171","PCA3988"
"SCP13171","PCA2900"
"SCP13171","PCA8755"
"SCP13174","PCA5122"
"SCP13174","PCA3833"
"SCP13174","PCA8209"
"SCP13179","PCA3"
"SCP13180","PCA8244"
"SCP13180","PCA7508"
"SCP13180","PCA9415"
"SCP13182","PCA7698"
"SCP13182","PCA4337"
"SCP13182","PCA7724"
"SCP13191","PCA908"
"SCP13191","PCA166"
"SCP13191","PCA5240"
"SCP13194","PCA31"
"SCP13195","PCA2737"
"SCP13195","PCA245"
"SCP13195","PCA2796"
"SCP13196","PCA2919"
"SCP13196","PCA9662"
"SCP13196","PCA9124"
"SCP13201","PCA6318"
"SCP13201","PCA3648"
"SCP13201","PCA6595"
"SCP13203","PCA11"
"SCP13205","PCA57"
"SCP13207","PCA24"
"SCP13209","PCA307"
"SCP13209","PCA2551"
"SCP13209","PCA3436"
"SCP13211","PCA1252"
"SCP13211","PCA5004"
"SCP13211","PCA9929"
"SCP13212","PCA4961"
"SCP13212","PCA3944"
"SCP13212","PCA6039"
"SCP13213","PCA9"
"SCP13215","PCA14"
"SCP13220","PCA861"
"SCP13220","PCA674"
"SCP13220","PCA5483"
"SCP13227","PCA56"
"SCP13228","PCA15"
"SCP13230","PCA5646"
"SCP13230","PCA6173"
"SCP13230","PCA8664"
"SCP13231","PCA7277"
"SCP13231","PCA2320"
"SCP13231","PCA3752"
"SCP13232","PCA7912"
"SCP13232","PCA3928"
"SCP13232","PCA4004"
"SCP13234","PCA30"
"SCP13238","PCA3716"
"SCP13238","PCA2490"
"SCP13238","PCA5625"
"SCP13241","PCA7904"
"SCP13241","PCA4551"
"SCP13241","PCA8906"
"SCP13243","PCA6207"
"SCP13243","PCA8541"
"SCP13243","PCA9287"
"SCP13245","PCA53"
"SCP13249","PCA28"
"SCP13252","PCA13"
"SCP13258","PCA37"
"SCP13263","PCA61"
"SCP13270","PCA51"
"SCP13274","PCA66"
"SCP13275","PCA4198"
"SCP13275","PCA1877"
"SCP13275","PCA1005"
"SCP13276","PCA7"
"SCP13284","PCA966"
"SCP13284","PCA8862"
"SCP13284","PCA8033"
"SCP13288","PCA8769"
"SCP13288","PCA9002"
"SCP13288","PCA8038"
"SCP13290","PCA8620"
"SCP13290","PCA137"
"SCP13290","PCA9784"
"SCP13293","PCA1014"
"SCP13293","PCA9730"
"SCP13293","PCA191"
"SCP13294","PCA6675"
"SCP13294","PCA1059"
"SCP13294","PCA9684"
"SCP13295","PCA2984"
"SCP13295","PCA9698"
"SCP13295","PCA5076"
"SCP13296","PCA39"
"SCP13308","PCA6"
"SCP13309","PCA49"
"SCP13310","PCA2114"
"SCP13310","PCA25"
"SCP13310","PCA2179"
"SCP13312","PCA54"
"SCP13315","PCA8873"
"SCP13315","PCA7257"
"SCP13315","PCA7534"
"SCP13316","PCA9220"
"SCP13316","PCA1314"
"SCP13316","PCA7291"
"SCP13318","PCA53"
"SCP13321","PCA52"
"SCP13323","PCA43"
"SCP13324","PCA9271"
"SCP13324","PCA5880"
"SCP13324","PCA8998"
"SCP13326","PCA23"
"SCP13327","PCA61"
"SCP13328","PCA331"
"SCP13328","PCA8640"
"SCP13328","PCA4845"
"SCP13330","PCA15"
"SCP13331","PCA5462"
"SCP13331","PCA1208"
"SCP13331","PCA462"
"SCP13333","PCA17"
"SCP13335","PCA4"
"SCP13336","PCA39"
"SCP13338","PCA62"
"SCP13341","PCA7529"
"SCP13341","PCA8713"
"SCP13341","PCA5877"
"SCP13342","PCA21"
"SCP13344","PCA47"
"SCP13346","PCA8578"
"SCP13346","PCA3509"
"SCP13346","PCA325"
"SCP13349","PCA25"
"SCP13354","PCA50"
"SCP13357","PCA50"
"SCP13359","PCA9252"
"SCP13359","PCA6186"
"SCP13359","PCA8989"
"SCP13360","PCA20"
"SCP13362","PCA3"
"SCP13363","PCA4721"
"SCP13363","PCA2881"
"SCP13363","PCA157"
"SCP13365","PCA3905"
"SCP13365","PCA7811"
"SCP13365","PCA9698"
"SCP13366","PCA10"
"SCP13369","PCA4"
"SCP13375","PCA46"
"SCP13378","PCA25"
"SCP13380","PCA52"
"SCP13387","PCA2739"
"SCP13387","PCA4652"
"SCP13387","PCA9809"
"SCP13388","PCA6824"
"SCP13388","PCA1020"
"SCP13388","PCA9343"
"SCP13389","PCA5078"
"SCP13389","PCA4571"
"SCP13389","PCA3969"
"SCP13390","PCA62"
"SCP13392","PCA55"
"SCP13395","PCA1976"
"SCP13395","PCA5521"
"SCP13395","PCA7171"
"SCP13397","PCA10"
"SCP13400","PCA39"
"SCP13401","PCA9750"
"SCP13401","PCA7463"
"SCP13401","PCA1646"
"SCP13404","PCA49"
"SCP13405","PCA70"
"SCP13406","PCA9257"
"SCP13406","PCA4422"
"SCP13406","PCA6395"
"SCP13408","PCA8739"
"SCP13408","PCA4520"
"SCP13408","PCA8259"
"SCP13409","PCA10"
"SCP13411","PCA59"
"SCP13414","PCA215"
"SCP13414","PCA9486"
"SCP13414","PCA2264"
"SCP13415","PCA50"
"SCP13417","PCA6855"
"SCP13417","PCA2550"
"SCP13417","PCA3325"
"SCP13418","PCA28"
"SCP13422","PCA3474"
"SCP13422","PCA7388"
"SCP13422","PCA2678"
"SCP13423","PCA30"
"SCP13424","PCA993"
"SCP13424","PCA9784"
"SCP13424","PCA4802"
"SCP13427","PCA63"
"SCP13428","PCA3519"
"SCP13428","PCA978"
"SCP13428","PCA3911"
"SCP13429","PCA65"
"SCP13430","PCA50"
"SCP13433","PCA2244"
"SCP13433","PCA932"
"SCP13433","PCA50"
"SCP13437","PCA8313"
"SCP13437","PCA9548"
"SCP13437","PCA4561"
"SCP13442","PCA6953"
"SCP13442","PCA751"
"SCP13442","PCA8178"
"SCP13443","PCA3035"
"SCP13443","PCA8035"
"SCP13443","PCA6073"
"SCP13445","PCA517"
"SCP13445","PCA9059"
"SCP13445","PCA4498"
"SCP13448","PCA7633"
"SCP13448","PCA2770"
"SCP13448","PCA4308"
"SCP13450","PCA568"
"SCP13450","PCA954"
"SCP13450","PCA1333"
"SCP13451","PCA5531"
"SCP13451","PCA7250"
"SCP13451","PCA6170"
"SCP13453","PCA5453"
"SCP13453","PCA8731"
"SCP13453","PCA5965"
"SCP13454","PCA69"
"SCP13455","PCA48"
"SCP13457","PCA3530"
"SCP13457","PCA5985"
"SCP13457","PCA5839"
"SCP13458","PCA62"
"SCP13463","PCA13"
"SCP13464","PCA764"
"SCP13464","PCA4386"
"SCP13464","PCA9136"
"SCP13466","PCA48"
"SCP13468","PCA6755"
"SCP13468","PCA3319"
"SCP13468","PCA2713"
"SCP13476","PCA3427"
"SCP13476","PCA9048"
"SCP13476","PCA9336"
"SCP13479","PCA51"
"SCP13480","PCA70"
"SCP13487","PCA3180"
"SCP13487","PCA658"
"SCP13487","PCA6832"
"SCP13489","PCA16"
"SCP13493","PCA69"
"SCP13494","PCA20"
"SCP13497","PCA12"
"SCP13498","PCA6262"
"SCP13498","PCA9695"
"SCP13498","PCA7932"
"SCP13506","PCA25"
"SCP13509","PCA59"
"SCP13511","PCA5"
"SCP13514","PCA63"
"SCP13518","PCA50"
"SCP13521","PCA7136"
"SCP13521","PCA5681"
"SCP13521","PCA2662"
"SCP13523","PCA34"
"SCP13528","PCA3288"
"SCP13528","PCA4997"
"SCP13528","PCA3133"
"SCP13529","PCA5005"
"SCP13529","PCA5997"
"SCP13529","PCA677"
"SCP13530","PCA19"
"SCP13531","PCA2354"
"SCP13531","PCA8017"
"SCP13531","PCA3407"
"SCP13532","PCA9133"
"SCP13532","PCA5929"
"SCP13532","PCA8810"
"SCP13533","PCA36"
"SCP13534","PCA7118"
"SCP13534","PCA2082"
"SCP13534","PCA5955"
"SCP13536","PCA35"
"SCP13547","PCA66"
"SCP13551","PCA9"
"SCP13554","PCA51"
"SCP13556","PCA53"
"SCP13557","PCA1947"
"SCP13557","PCA8719"
"SCP13557","PCA8979"
"SCP13558","PCA14"
"SCP13562","PCA2059"
"SCP13562","PCA7944"
"SCP13562","PCA4477"
"SCP13565","PCA52"
"SCP13566","PCA9089"
"SCP13566","PCA3676"
"SCP13566","PCA2244"
"SCP13567","PCA62"
"SCP13571","PCA6777"
"SCP13571","PCA1556"
"SCP13571","PCA368"
"SCP13574","PCA9"
"SCP13576","PCA63"
"SCP13577","PCA8642"
"SCP13577","PCA7747"
"SCP13577","PCA6909"
"SCP13579","PCA6357"
"SCP13579","PCA4028"
"SCP13579","PCA39"
"SCP13580","PCA38"
"SCP13582","PCA2582"
"SCP13582","PCA9631"
"SCP13582","PCA3377"
"SCP13583","PCA1972"
"SCP13583","PCA398"
"SCP13583","PCA5377"
"SCP13584","PCA39"
"SCP13585","PCA26"
"SCP13593","PCA8253"
"SCP13593","PCA1034"
"SCP13593","PCA7669"
"SCP13595","PCA8997"
"SCP13595","PCA7017"
"SCP13595","PCA1361"
"SCP13598","PCA13"
"SCP13599","PCA8"
"SCP13600","PCA1367"
"SCP13600","PCA1776"
"SCP13600","PCA663"
"SCP13602","PCA17"
"SCP13603","PCA46"
"SCP13605","PCA31"
"SCP13612","PCA848"
"SCP13612","PCA3716"
"SCP13612","PCA6444"
"SCP13616","PCA59"
"SCP13617","PCA65"
"SCP13619","PCA69"
"SCP13623","PCA52"
"SCP13627","PCA56"
"SCP13630","PCA70"
"SCP13631","PCA69"
"SCP13634","PCA918"
"SCP13634","PCA378"
"SCP13634","PCA3108"
"SCP13635","PCA64"
"SCP13636","PCA34"
"SCP13638","PCA3739"
"SCP13638","PCA1003"
"SCP13638","PCA6125"
"SCP13640","PCA3703"
"SCP13640","PCA6137"
"SCP13640","PCA7348"
"SCP13641","PCA32"
"SCP13642","PCA46"
"SCP13644","PCA5431"
"SCP13644","PCA4552"
"SCP13644","PCA4539"
"SCP13645","PCA32"
"SCP13646","PCA8"
"SCP13649","PCA49"
"SCP13650","PCA19"
"SCP13655","PCA9496"
"SCP13655","PCA4523"
"SCP13655","PCA314"
"SCP13659","PCA18"
"SCP13661","PCA5306"
"SCP13661","PCA8285"
"SCP13661","PCA1335"
"SCP13662","PCA42"
"SCP13663","PCA2141"
"SCP13663","PCA5227"
"SCP13663","PCA8188"
"SCP13665","PCA9205"
"SCP13665","PCA1975"
"SCP13665","PCA1844"
"SCP13667","PCA4520"
"SCP13667","PCA3744"
"SCP13667","PCA7034"
"SCP13668","PCA27"
"SCP13671","PCA52"
"SCP13672","PCA59"
"SCP13676","PCA54"
"SCP13678","PCA11"
"SCP13681","PCA6108"
"SCP13681","PCA9710"
"SCP13681","PCA9430"
"SCP13683","PCA67"
"SCP13684","PCA19"
"SCP13685","PCA4801"
"SCP13685","PCA7399"
"SCP13685","PCA4416"
"SCP13687","PCA3378"
"SCP13687","PCA4584"
"SCP13687","PCA4402"
"SCP13690","PCA52"
"SCP13692","PCA366"
"SCP13692","PCA1358"
"SCP13692","PCA4772"
"SCP13693","PCA12"
"SCP13694","PCA42"
"SCP13695","PCA2526"
"SCP13695","PCA7646"
"SCP13695","PCA6051"
"SCP13701","PCA7163"
"SCP13701","PCA2974"
"SCP13701","PCA9211"
"SCP13702","PCA22"
"SCP13704","PCA4542"
"SCP13704","PCA2016"
"SCP13704","PCA5310"
"SCP13706","PCA12"
"SCP13709","PCA5405"
"SCP13709","PCA9289"
"SCP13709","PCA9240"
"SCP13712","PCA37"
"SCP13717","PCA8413"
"SCP13717","PCA8626"
"SCP13717","PCA560"
"SCP13718","PCA7113"
"SCP13718","PCA4616"
"SCP13718","PCA6362"
"SCP13720","PCA1148"
"SCP13720","PCA281"
"SCP13720","PCA5874"
"SCP13726","PCA2617"
"SCP13726","PCA779"
"SCP13726","PCA2789"
"SCP13732","PCA316"
"SCP13732","PCA7588"
"SCP13732","PCA5113"
"SCP13733","PCA2064"
"SCP13733","PCA3720"
"SCP13733","PCA5038"
"SCP13734","PCA66"
"SCP13738","PCA18"
"SCP13741","PCA31"
"SCP13743","PCA36"
"SCP13744","PCA1701"
"SCP13744","PCA4085"
"SCP13744","PCA8860"
"SCP13745","PCA67"
"SCP13746","PCA58"
"SCP13749","PCA4565"
"SCP13749","PCA9415"
"SCP13749","PCA9230"
"SCP13751","PCA5332"
"SCP13751","PCA5086"
"SCP13751","PCA2494"
"SCP13757","PCA16"
"SCP13760","PCA25"
"SCP13761","PCA64"
"SCP13762","PCA20"
"SCP13763","PCA4300"
"SCP13763","PCA2215"
"SCP13763","PCA2438"
"SCP13764","PCA8284"
"SCP13764","PCA3367"
"SCP13764","PCA590"
"SCP13766","PCA6543"
"SCP13766","PCA1265"
"SCP13766","PCA4592"
"SCP13769","PCA49"
"SCP13770","PCA7421"
"SCP13770","PCA6007"
"SCP13770","PCA2374"
"SCP13771","PCA717"
"SCP13771","PCA8080"
"SCP13771","PCA6356"
"SCP13779","PCA25"
"SCP13785","PCA12"
"SCP13786","PCA4562"
"SCP13786","PCA4710"
"SCP13786","PCA6110"
"SCP13791","PCA7783"
"SCP13791","PCA9916"
"SCP13791","PCA1648"
"SCP13794","PCA2063"
"SCP13794","PCA2073"
"SCP13794","PCA5690"
"SCP13795","PCA51"
"SCP13796","PCA41"
"SCP13800","PCA10"
"SCP13801","PCA1787"
"SCP13801","PCA9223"
"SCP13801","PCA861"
"SCP13802","PCA28"
"SCP13805","PCA4767"
"SCP13805","PCA5099"
"SCP13805","PCA7900"
"SCP13807","PCA2166"
"SCP13807","PCA5902"
"SCP13807","PCA4532"
"SCP13810","PCA10"
"SCP13812","PCA7970"
"SCP13812","PCA4472"
"SCP13812","PCA6270"
"SCP13813","PCA4157"
"SCP13813","PCA8840"
"SCP13813","PCA1918"
"SCP13816","PCA4708"
"SCP13816","PCA8783"
"SCP13816","PCA3494"
"SCP13817","PCA3"
"SCP13822","PCA40"
"SCP13830","PCA4404"
"SCP13830","PCA7524"
"SCP13830","PCA1969"
"SCP13831","PCA255"
"SCP13831","PCA7977"
"SCP13831","PCA8226"
"SCP13835","PCA35"
"SCP13837","PCA3263"
"SCP13837","PCA5043"
"SCP13837","PCA6982"
"SCP13838","PCA3969"
"SCP13838","PCA9370"
"SCP13838","PCA864"
"SCP13839","PCA49"
"SCP13841","PCA1167"
"SCP13841","PCA4658"
"SCP13841","PCA3795"
"SCP13842","PCA1"
"SCP13843","PCA1895"
"SCP13843","PCA3919"
"SCP13843","PCA2670"
"SCP13844","PCA38"
"SCP13845","PCA8594"
"SCP13845","PCA9020"
"SCP13845","PCA2002"
"SCP13848","PCA6099"
"SCP13848","PCA7539"
"SCP13848","PCA2938"
"SCP13849","PCA45"
"SCP13851","PCA45"
"SCP13852","PCA28"
"SCP13855","PCA5717"
"SCP13855","PCA6114"
"SCP13855","PCA5409"
"SCP13861","PCA2"
"SCP13865","PCA9436"
"SCP13865","PCA9923"
"SCP13865","PCA5219"
"SCP13868","PCA68"
"SCP13870","PCA10"
"SCP13872","PCA37"
"SCP13873","PCA3"
"SCP13874","PCA194"
"SCP13874","PCA978"
"SCP13874","PCA6568"
"SCP13875","PCA6810"
"SCP13875","PCA3062"
"SCP13875","PCA4591"
"SCP13876","PCA10"
"SCP13877","PCA68"
"SCP13879","PCA63"
"SCP13880","PCA42"
"SCP13888","PCA8624"
"SCP13888","PCA3185"
"SCP13888","PCA8132"
"SCP13889","PCA67"
"SCP13891","PCA9798"
"SCP13891","PCA9886"
"SCP13891","PCA9085"
"SCP13893","PCA3856"
"SCP13893","PCA2239"
"SCP13893","PCA5568"
"SCP13895","PCA3289"
"SCP13895","PCA6450"
"SCP13895","PCA6893"
"SCP13896","PCA65"
"SCP13897","PCA63"
"SCP13910","PCA53"
"SCP13911","PCA18"
"SCP13915","PCA44"
"SCP13920","PCA61"
"SCP13921","PCA9"
"SCP13922","PCA2339"
"SCP13922","PCA7214"
