"GOALID","EXCEPTIONCASEID"
"G7","EC8866"
"G7","EC3127"
"G9","EC20"
"G9","EC2668"
"G9","EC8866"
"G9","EC3127"
"G43","EC42"
"G43","EC973"
"G43","EC3673"
"G20","EC2739"
"G20","EC6337"
"G20","EC9536"
"G65","EC2739"
"G65","EC6337"
"G65","EC9536"
"G11","EC2739"
"G11","EC6337"
"G11","EC9536"
"G60","EC50"
"G55","EC217"
"G55","EC4063"
"G55","EC1795"
"G64","EC7296"
"G64","EC4521"
"G64","EC4713"
"G60","EC7296"
"G60","EC4521"
"G60","EC4713"
"G16","EC7296"
"G16","EC4521"
"G16","EC4713"
"G57","EC8295"
"G57","EC9790"
"G57","EC5549"
"G34","EC9512"
"G34","EC3494"
"G34","EC9787"
"G54","EC9512"
"G54","EC3494"
"G54","EC9787"
"G7","EC9512"
"G7","EC3494"
"G7","EC9787"
"G31","EC14"
"G6","EC14"
"G3","EC14"
"G26","EC2571"
"G26","EC9365"
"G26","EC9579"
"G31","EC30"
"G31","EC32"
"G9","EC30"
"G9","EC32"
"G52","EC30"
"G52","EC32"
